Route,Location,Latitude,Longitude,URL,votes_most_log
"Grandpa's Grill (V1+ 3.7 3) 
 Nutcracker (V3 3.0 2) 
 Beef Ramen (V1- 3.3 3) 
 The Rhino (V4 3.0 2) 
 Beer Belly Mantle (V1 3.0 2) 
 Nerf or Nothing! (V1 3.0 2) 
 Sling Shot (V0 3.0 2) 
 Squeeze My Nuts (V4+ 3.0 1) 
 Double Tap (V2-3 3.0 1) 
 Fish Sauce (V2 2.7 3) 
 The Meatball (V1-2 2.5 2) 
 Spicy Beef Ramen (V1+ 2.3 3) 
 Getting Socks for Christmas (V0-1 2.0 3) 
 Beer Belly Mantle (variation) (V3 2.0 1) 
 Squirt Gun (V-easy 2.0 1) 
 Mac n Cheese Traverse (V3 2.0 1) 
 Orange Chicken (V0 1.7 3) 
 Bad Sandwich (V0 1.5 2) 
 Trigger Fish (V3 1.0 1) 
 Grandma's Cookies (V4 1.0 1) 
 Black Pepper (V1 1.0 1)",Todd's Boulders,35.55082,-108.69659,https://www.mountainproject.com/route/121590675/grandpas-grill,0.47712125471966244
"God Dose (V4 X 3.7 3) 
 Stoned Ape Theory (V3 2.8 4) 
 BZ (V2 1.5 2)",Modern Psychedelia Roof,32.36874,-106.54963,https://www.mountainproject.com/route/119828878/god-dose,0.47712125471966244
"Waterloo (V4 3.7 3) 
 Floozy (V3 3.6 5) 
 Sarah Failin’ (V2 R 2.8 24) 
 Point Setter (V4 2.6 11)",Fun Bags Area,36.03081,-104.32838,https://www.mountainproject.com/route/121863670/waterloo,0.47712125471966244
"A-Frame (V2 3.6 5) 
 Tall Arete (V2- 3.5 4) 
 Roofed Up (V4 3.3 3) 
 Sesame Street (V1- 3.0 5) 
 Hang Glider Traverse (V2 3.0 1) 
 Short Fuse (V2-3 3.0 1) 
 Warm-up Problem (V0-1 2.2 5) 
 Hawk wing (V1 1.8 4) 
 Book Worm (V0-1 2.0 2) 
 Monomite (V4 2.0 2) 
 Funky Fungi (V3- 2.0 1) 
 Heisenberg (V4- 2.0 1) 
 Underdog (V2+ 2.0 1) 
 Lean-to (V3- 2.0 1) 
 There and Back Again (V3 2.0 1) 
 Hang Time (V1 2.0 1) 
 Sandman (V3 1.5 2) 
 Le Moss (V1 1.0 3) 
 Sloppy Slopers (V2+ 1.0 1) 
 Swing Set (V3 1.0 1) 
 Titanic (V2 1.0 1)",The Barn Yard,35.5426,-108.7018,https://www.mountainproject.com/route/108206225/a-frame,0.6989700043360189
"Frankenstein Left (V4 3.3 12) 
 Frankenstein Dyno (V2 2.1 12)",Frankenstein,34.32314,-107.97627,https://www.mountainproject.com/route/106889640/frankenstein-left,1.0791812460476249
"Ticket Hag (V2 2.6 29) 
 Sick On Hydrox (V3 2.2 6)",King for a Day Boulder,35.68681,-106.65846,https://www.mountainproject.com/route/106221521/ticket-hag,1.462397997898956
"Chute to Kill (V2 PG13 3.7 6) 
 Kurnal Highstep (V3 3.5 4) 
 Cool Arrow Right (V2 3.3 8) 
 Cool Arrow Left (V1 2.7 6) 
 Kurnal Bingus (V4- 2.0 1) 
 Culo de Arbol (V3 1.5 2) 
 Bingus Fupa (V4 1.0 2) 
 Completionist (V1 1.0 1)",Cactararium,32.36476,-106.55935,https://www.mountainproject.com/route/116608191/chute-to-kill,0.7781512503836436
"The OW (V4 3.8 4) 
 Left of the Corridor Problem (V3+ 2.8 4) 
 I2 Easy Crack, from Mayer & Moret Online Guide (V-easy 2.5 2)",Upper Mound - the corridor,35.08348,-106.48107,https://www.mountainproject.com/route/106656074/the-ow,0.6020599913279624
Nobody Gets Out of Roy Alive (V4 3.4 17),Mega Roof,36.04163,-104.31949,https://www.mountainproject.com/route/117878201/nobody-gets-out-of-roy-alive,1.2304489213782739
"Gold Face (V3+ 3.6 11) 
 Supercuts (V4 2.5 6) 
 Unnamed (V1 1.5 2)",Supercuts Boulder,36.03095,-104.32806,https://www.mountainproject.com/route/118101506/gold-face,1.041392685158225
"Northern Arete (V1 4.0 3) 
 Ice Bucket (V3-4 3.0 4) 
 Screaming for Vengeance (V3 3.0 3)",Pegasus Campground,32.5892,-107.9745,https://www.mountainproject.com/route/107012422/northern-arete,0.47712125471966244
"Dos Huecos (V4 4.0 3) 
 Faith (V2- 3.7 3) 
 Forever Stoked (V2+ 3.5 2) 
 Closet Full of Cukes (V2 3.0 1) 
 Savate (V3 3.0 1) 
 Layback Crack (V0- 2.0 1) 
 Unknown (V3 2.0 1) 
 Unknown (V2- 2.0 1) 
 Middle Pillar (V0- 1.0 1)",Alex Davis Memorial Boulder,33.42189,-105.70798,https://www.mountainproject.com/route/120273842/dos-huecos,0.47712125471966244
"Milagro Beanfield (V3 3.4 17) 
 Taos Turkeys (V3 2.3 6)",Milagro Beanfield Boulder,36.06656,-104.36671,https://www.mountainproject.com/route/116563689/milagro-beanfield,1.2304489213782739
"White Lightning (V2 3.2 21) 
 Rave (V3 2.9 13) 
 Fang Face (V3 2.7 3) 
 Cheese Grater (V4 2.2 5) 
 Tenth Vision (V4 1.5 2) 
 African Horn (V2+ 1.0 1)",The Rave,32.222,-106.6036,https://www.mountainproject.com/route/106199257/white-lightning,1.3222192947339193
"Thanks for the Pocket Julie Newmar (V1 4.0 5) 
 Sven's Crack (V2 2.8 4) 
 The Roof (V4 3.0 2) 
 To the Right Fools (V3 3.0 2) 
 Pocket Please (V2 3.0 1) 
 Dough Boy (V2 2.3 3) 
 Cracked Little Pebble (V0 R 2.5 2) 
 Secret Asian Man (V3 PG13 2.3 3) 
 Jen's Cleavage (V1 2.0 1) 
 Two Wrong Fools (V4 R 2.0 1) 
 Jewdonit (V4 2.0 1) 
 Jewjitsu (V3-4 2.0 1) 
 Pizza Pie (V1+ PG13 2.0 2) 
 Sven's Crack Right (V1-2 1.5 2) 
 So Tall the Brave (V2 2.0 1) 
 Period Piece (V3-4 PG13 2.0 1) 
 Tight End (V2-3 PG13 1.5 2) 
 Linebacker (V1-2 PG13 1.5 2) 
 Sacrificial Mantel (V3 1.5 2) 
 Olive Pizza (V2-3 PG13 1.0 1) 
 Melons (V4 1.0 1) 
 Peyote Please (V1 1.0 1) 
 Bee Stings (V3 1.0 1) 
 Jew Did It (V4-5 1.0 1) 
 Anchovies (V3-4 1.0 1) 
 Just Ripe (V0 1.0 1) 
 Fullback (V2+ PG13 1.0 1) 
 Asking for Cactus (V0 1.0 1) 
 The Bow (V2 R 1.0 1) 
 Switch Blade (V4 0.0 1)",Pizza Boulders,32.45937,-106.78889,https://www.mountainproject.com/route/112940699/thanks-for-the-pocket-julie-newmar,0.6989700043360189
"Overexposed (V4 4.0 5) 
 Crenellation (V3 3.7 3) 
 Jessie's Girl (V1+ 3.4 12) 
 Momo (V1+ 3.2 12) 
 Burned Feet (V1 3.0 11) 
 Wet Socks (V0 2.6 10) 
 Keep On Keepin' On (V2 3.0 1) 
 Lunch Box (V2 1.4 8) 
 Lightning Strike (V-easy 2.0 1)",The Keep,36.04184,-104.31946,https://www.mountainproject.com/route/121796591/overexposed,0.6989700043360189
"Center El Mushroom (V4 3.9 14) 
 Classical Mushroom (V3 3.5 10) 
 Infected Mushroom (V4 2.8 4) 
 Scooptacular (V1 2.8 6) 
 Scoopy Action at a Distance (V1 2.3 4)",West Face,36.07193,-104.35587,https://www.mountainproject.com/route/121732090/center-el-mushroom,1.146128035678238
"Energy Club (V4+ 3.9 10) 
 Crack Problem (V3 3.7 10) 
 Main Line Right (V4 3.5 6) 
 Spension Tension (V4 2.7 6) 
 Complete traverse (V4 2.7 6) 
 Undercling Traverse (V3 2.7 3) 
 Main Overhang Warmup (V1 2.7 7) 
 Walk the Line Stand (V2 2.0 1) 
 Warmup 1 (V-easy PG13 1.0 1) 
 Warmup 2 (V0 PG13 1.0 1)",Apache Canyon (a.k.a. Grasshopper Canyon) Bouldering,35.56397,-105.81098,https://www.mountainproject.com/route/112540872/energy-club,1.0
"Driftwood or Petrified Wood (V4 3.5 19) 
 Wounded Knee (V2+ 3.0 24) 
 Pizza Crack (V2 2.7 20) 
 Wounded Knee arete (V3 2.3 15) 
 Hidden corridor problem (V4 2.4 7)",Backside of Upper Mound/ Wounded Knee area (Northern cluster of boulders),35.08387,-106.48104,https://www.mountainproject.com/route/106365254/driftwood-or-petrified-wood,1.2787536009528289
"Long Ass (V1 3.7 17) 
 Long Ass Dyno (V3-4 3.0 12) 
 Juicy Shorts (V1 2.3 7)",Long Ass,36.0321,-104.32641,https://www.mountainproject.com/route/117879040/long-ass,1.2304489213782739
Vampire Roof Center aka Golden (V4 3.8 17),Vampire,34.32319,-107.97662,https://www.mountainproject.com/route/106889537/vampire-roof-center-aka-golden,1.2304489213782739
Tree Beard (V4 3.4 28),Treebeard Boulder,36.03086,-104.32825,https://www.mountainproject.com/route/118101557/tree-beard,1.4471580313422192
Fannie Mae (V4 3.7 22),Fannie Mae,35.68714,-106.65983,https://www.mountainproject.com/route/106646974/fannie-mae,1.3424226808222062
Picture Perfect (V3 3.6 27),Picture Perfect Boulder,35.6852,-106.6588,https://www.mountainproject.com/route/106361911/picture-perfect,1.4313637641589874
"Dead Cat (V1 2.9 39) 
 Balancing boulder problem (V3 3.0 22) 
 The V4 (V4- 2.9 16) 
 Africa (V2 2.5 23) 
 Bulge (V3 2.6 14) 
 M4 (from Mayer & Moret overview map) (V0+ 2.8 4) 
 Unnamed right of Africa (V2 2.1 8) 
 N2 (from Mayer & Moret online guide) (V2- 2.3 4) 
 O2 (from Mayer & Moret online guide) (V1+ 2.0 3) 
 N1 (from Mayer & Moret online guide), Hollow Roof (V2+ 2.0 3) 
 Baby Steps (V0 R 2.0 2) 
 K-2 Easy Crack (from M&M Guide) (V0- 1.0 2) 
 O1 (from Mayer & Moret online guide) (V4 1.0 1)",Lower Mound (western cluster of boulders),35.08378,-106.48234,https://www.mountainproject.com/route/106722183/dead-cat,1.591064607026499
"Highball Knob Problem (V3 3.3 33) 
 Unknown (V1 2.0 3) 
 Arete of the Fin-Shaped Boulder (V0 2.0 2) 
 Your Basic Hand Crack (V0 2.0 1)",Trail Side Area  1,35.0807,-106.4439,https://www.mountainproject.com/route/106738821/highball-knob-problem,1.5185139398778875
"The Three Star V2 (V2 3.2 42) 
 [Redacted] (V1 3.6 29) 
 Sofa King (V4 3.3 23) 
 Colon Blow (V0 3.8 8) 
 Super Colon Blow (V0+ 3.3 3) 
 Hemorrhoid Rage (V4 3.0 1) 
 Miss Potato Head (V0+ 1.8 17) 
 Fart Lighter (V3 2.0 10)",Harmonica Convention (AKA Below Edges),33.9839,-106.987,https://www.mountainproject.com/route/106639709/the-three-star-v2,1.6232492903979006
"Spitoon AKA: The Scoop (V3 3.1 52) 
 Cowboy Up, AKA: The Tall Arete (V4 2.9 13) 
 Spitoon traverse (V4 2.0 7) 
 Face Left of Scoop (V1 1.6 16) 
 Nameless warm ups (V0-1 1.6 12) 
 Spat On (V1-2 2.0 1) 
 Well at Least it Looked Cool (V3- 1.0 1)",The Scoop Boulder,35.68614,-106.65725,https://www.mountainproject.com/route/106221455/spitoon-aka-the-scoop,1.7160033436347992
"Knob Problem (V3 3.0 52) 
 Highball slab problem (V2 3.0 26) 
 The Manatee (V4-5 3.4 17) 
 The Murray Highball (V3+ 4.0 3) 
 Jelly Bean hand traverse (V2 2.3 36) 
 Manatee trad traverse (V0+ 2.7 14) 
 Unknown, E2.5 (from the Mayer & Moret online guide) (V3 2.8 4) 
 D-1 Sit Start (From M&M Guide) (V0 2.3 12) 
 H2 Crack (from the Mayer & Moret online guide) (V1+ 2.3 3) 
 E3 Overhanging Crack (from the Mayer & Moret online guide) (V1+ 2.0 2) 
 Babooshka (V-easy 1.5 4)",Upper Mound (main upper cluster of boulders),35.08345,-106.48104,https://www.mountainproject.com/route/106366498/knob-problem,1.7160033436347992
"Pressure Drop (V2 3.8 54) 
 Yellow Like Cheese (V2 2.9 18) 
 Steel Pulse (V0+ 2.6 7) 
 Tuff Gong AKA Lion of Judea (V3+ 2.6 8) 
 Best Slab (V1-2 2.7 3) 
 Is This Love (V1-2 2.5 4) 
 Johnny Too Bad (V3-4 2.5 2) 
 Dub World (V0+ 1.9 7) 
 south downclimb (V0- 1.1 7)",Unbeatable Boulder,33.98494,-106.98913,https://www.mountainproject.com/route/107051000/pressure-drop,1.7323937598229686
