Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Freddy Lives","Boulder B/Bat Cave > Washoe Boulders > Carson City Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120562860/freddy-lives,3.0,-1,Boulder,V3-4,1,,39.24209,-119.7402
"Double Quarter Pounder","Circulation Desk > The Library > 16-Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116683445/double-quarter-pounder,3.0,-1,Boulder,V3,1,12,36.03774,-115.46041
"Knob and Tube","Outback Boulder > Gateway Canyon Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/121961559/knob-and-tube,3.0,-1,Boulder,V1-2,1,25,36.16281,-115.40549
"Ruby Heist","Ruby Boulder > Ruby Slipper Area > Ash Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/120320070/ruby-heist,3.0,-1,Boulder,V3+,1,,36.15729,-115.42862
"Singletrack Crack","Verdi Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120230655/singletrack-crack,3.0,-1,Boulder,V1,1,15,39.54431,-119.99928
Pocks,"Sorange Boulder > 01-West Cluster > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/122130476/pocks,3.0,-1,Boulder,V1,1,10,36.16095,-115.42416
"North Face - Hollow Block","Brown Warm Up Boulder > 14-Black Velvet Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/114333854/north-face-hollow-block,3.0,-1,Boulder,V3,1,12,36.03495,-115.45771
Beastress,"Beating Heart Boulders > Red Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/118758523/beastress,3.0,-1,Boulder,V1-2,1,8,36.14548,-115.42101
"The Ladders","Sauna Cave > Gold Strike Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/111508870/the-ladders,3.0,-1,Boulder,V0-,1,,36.00348,-114.74359
Dragula,"Verdi Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120230819/dragula,3.0,-1,Boulder,V4,1,13,39.54431,-119.99928
"Flint Lock","Strategic Arms Boulder > Ash Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/117273309/flint-lock,3.7,-1,Boulder,V1-2,1,13,36.15834,-115.43293
"Friends and a Sunset","Stay for Orange Skies Boulders > 03-Second Pullout Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/118222941/friends-and-a-sunset,3.0,-1,Boulder,V1,1,12,36.15641,-115.43685
"Creek Boulder","Creek Boulder > 14-Black Velvet Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/116486860/creek-boulder,3.0,-1,Boulder,V3,1,10,36.03601,-115.46219
Seamstress,"Seamstress Area > Sheldon National Wildlife Refuge > Western Nevada > Nevada",https://www.mountainproject.com/route/122828055/seamstress,3.0,-1,Boulder,V4,1,12,41.89965,-118.9611
"Central Perk","Friends Boulder > Red Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/118149148/central-perk,2.5,-1,Boulder,V2,1,18,36.14134,-115.42016
"Sparkles from The Wheel","Verdi Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120710791/sparkles-from-the-wheel,3.0,-1,Boulder,V4,1,13,39.54431,-119.99928
"The Soft Chobber","Daggett Station Boulder > Kingsbury Grade Boulder Field > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/118861790/the-soft-chobber,3.0,-1,Boulder,V1,1,12,38.96977,-119.88673
"Smoked Gouda","Bleu Cheese Boulder > **Christmas Tree Pass Bouldering** > Christmas Tree Pass > Southern Nevada > Nevada",https://www.mountainproject.com/route/116491715/smoked-gouda,3.0,-1,Boulder,V2-3,1,,35.25169,-114.70997
"Paisley Palace","Tiger Lily Boulder > 02-First Pullout Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/113975572/paisley-palace,3.0,-1,Boulder,V4,1,18,36.14402,-115.42582
"Rotary Cup","Shoulder Boulder > 09-Juniper Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/117649352/rotary-cup,3.0,-1,Boulder,V3,1,12,36.1186,-115.48432
"Redrum direct","Redrum boulder > Evans Canyon > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/118742414/redrum-direct,3.0,-1,Boulder,V2,1,15,39.56609,-119.83745
"Dope Sloper","The Pier Boulders > 04-Sandstone Quarry Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/115429865/dope-sloper,3.0,-1,Boulder,V3,1,12,36.16082,-115.44685
"Tough Lips","The Ice Cubes > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/117799455/tough-lips,3.0,-1,Boulder,V3,1,10,39.52316,-119.91581
"The Purist","Purist Boulder > Red Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/114498576/the-purist,3.0,-1,Boulder,V3,1,15,36.14632,-115.42292
"White blotter","Sunset Cracks > Bone Daddy Dome Bouldering > Big Ass Rocks- Knob Hill Bouldering > The Moon (aka Knob Hill) > Southern Nevada > Nevada",https://www.mountainproject.com/route/117565321/white-blotter,3.0,-1,Boulder,"V2 R",1,10,35.65381,-114.84724
"Cave Route","Jimbo Rocks > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/120125728/cave-route,3.0,-1,Boulder,V0-,1,12,35.715,-114.92589
"Dragon's Edge","Dragon's Egg > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/117839739/dragons-edge,3.0,-1,Boulder,V3,1,,39.51667,-119.90613
"Kotov Syndrome","Verdi Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/121532580/kotov-syndrome,3.0,-1,Boulder,V2,1,13,39.54431,-119.99928
Calcifer,"Calcifer > Terrace Canyon Boulders > 08-Pine Creek Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/116482849/calcifer,3.0,-1,Boulder,V4-5,1,12,36.11901,-115.49889
"Redrum traverse","Redrum boulder > Evans Canyon > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/118742469/redrum-traverse,3.0,-1,Boulder,V3,1,,39.56609,-119.83745
"Hands Free","Jimbo Rocks > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/120125657/hands-free,2.5,-1,Boulder,V0-1,1,10,35.715,-114.92589
EE-YAA,"Jimbo Rocks > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/120125766/ee-yaa,3.0,-1,Boulder,V-easy,1,12,35.715,-114.92589
"Rotator Cuff","Shiatsu Boulder > 10-Oak Creek Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/116374647/rotator-cuff,3.0,-1,Boulder,V3-4,1,20,36.11219,-115.48067
"Magellan Traverse","Voyage Boulder > South Seas Bouldering > Gateway Canyon Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/120512741/magellan-traverse,3.0,-1,Boulder,V4,1,25,36.16805,-115.4208
"Once And For All","16-Southern Outcrops Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/118291574/once-and-for-all,3.0,-1,Boulder,V3,1,12,36.00599,-115.46114
"Sippy cup","Sunset Cracks > Bone Daddy Dome Bouldering > Big Ass Rocks- Knob Hill Bouldering > The Moon (aka Knob Hill) > Southern Nevada > Nevada",https://www.mountainproject.com/route/116981814/sippy-cup,3.0,-1,Boulder,V1+,1,15,35.65381,-114.84724
"Blood and Thunder","Storm Boulder > South Seas Bouldering > Gateway Canyon Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/120200541/blood-and-thunder,3.0,-1,Boulder,V4-,1,16,36.16817,-115.42074
"Keyhole Dihedral","Front Boulder Wall > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/120124031/keyhole-dihedral,2.7,-1,Boulder,V0,1,16,35.71505,-114.92623
"F.A.T.R. (Fuckin-A That's Rad)","Front Boulder Wall > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/113777703/fatr-fuckin-a-thats-rad,3.0,-1,Boulder,V-easy,1,18,35.71505,-114.92623
"Decisions Decisions","Jewel Boulder > Evans Canyon > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/118929624/decisions-decisions,3.0,-1,Boulder,V-easy,1,10,39.56432,-119.84034
"The Second Tower","The Twin Towers > Washoe Boulders > Carson City Area > Western Nevada > Nevada",https://www.mountainproject.com/route/116782169/the-second-tower,3.0,-1,Boulder,V2,1,10,39.24323,-119.74005
"Dihedral Slab","Front Boulder Wall > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/120124046/dihedral-slab,2.0,-1,Boulder,V3,1,16,35.71505,-114.92623
"Salute Your Shorts","Monstro's Gaping Maw > 04-Sandstone Quarry Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/111584593/salute-your-shorts,3.0,-1,Boulder,V4-5,1,,36.17095,-115.45259
"Testing the Tumblers","Key Hole Boulders > Washoe Boulders > Carson City Area > Western Nevada > Nevada",https://www.mountainproject.com/route/114428782/testing-the-tumblers,3.0,-1,"Boulder, Alpine",V4,1,13,39.24282,-119.73989
"Hand of Faith","Nelson Boulders > Nelson Crags > Southern Nevada > Nevada",https://www.mountainproject.com/route/119892468/hand-of-faith,3.0,-1,Boulder,V3,1,,35.71126,-114.81378
"White Face","White Face > East Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/108763941/white-face,2.8,-1,Boulder,V0+,1,8,39.51748,-119.90767
"Back Crack","Mr. Smiley Boulders > Ash Canyon > Ash Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/122969458/back-crack,3.0,-1,Boulder,V2,1,15,36.1611,-115.43209
"MR. stem","Split-Rock Campsite Boulders > Big Ass Rocks- Knob Hill Bouldering > The Moon (aka Knob Hill) > Southern Nevada > Nevada",https://www.mountainproject.com/route/121855968/mr-stem,3.0,-1,Boulder,V1-2,1,20,35.65379,-114.8443
"A Hard Manure","Pellet 1 > The Pellets Bouldering > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120391247/a-hard-manure,3.0,-1,Boulder,V3,1,,39.3729,-119.69756
"Jackpot of Gems (stand)","Jackpot of Gems > GemField Boulders > Lone Mountain > Western Nevada > Nevada",https://www.mountainproject.com/route/119130929/jackpot-of-gems-stand,3.0,-1,Boulder,V1-,1,13,37.7391,-117.29741
Monterey,"Bleu Cheese Boulder > **Christmas Tree Pass Bouldering** > Christmas Tree Pass > Southern Nevada > Nevada",https://www.mountainproject.com/route/118751253/monterey,3.0,-1,Boulder,V1-2,1,10,35.25169,-114.70997
"Skeletons on the Zahara","Skeletons on the Zahara > 12-Sandstone Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/113825361/skeletons-on-the-zahara,3.0,-1,Boulder,V4+,1,16,36.06198,-115.46809
"Diamond in the desert","The Carbon Boulder > Rubble field > Boy Scout Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/118930167/diamond-in-the-desert,3.0,-1,Boulder,"V3 R",1,12,35.96694,-114.77047
Hollywood,"Farad > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/108085897/hollywood,3.0,-1,Boulder,V0,1,20,39.4437,-120.00816
"Beginner’s Journey","Starting Block > Bone Daddy Dome Bouldering > Big Ass Rocks- Knob Hill Bouldering > The Moon (aka Knob Hill) > Southern Nevada > Nevada",https://www.mountainproject.com/route/118198195/beginners-journey,3.0,-1,Boulder,V-easy,1,18,35.65297,-114.84673
"Under the Desert Sky","Under the Desert Sky > 12-Sandstone Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/113826313/under-the-desert-sky,3.0,-1,Boulder,V2,1,18,36.06209,-115.4679
Scorched,"Dali Hillside > **Christmas Tree Pass Bouldering** > Christmas Tree Pass > Southern Nevada > Nevada",https://www.mountainproject.com/route/118751276/scorched,3.0,-1,Boulder,V3+,1,10,35.24907,-114.71021
Clingleberry,"Pellet 1 > The Pellets Bouldering > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120391304/clingleberry,3.0,-1,Boulder,V2,1,,39.3729,-119.69756
"Turtle Jim","Front Boulder Wall > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/112246629/turtle-jim,2.3,-1,Boulder,V3-4,1,18,35.71505,-114.92623
"Randy's Corner","Front Bouldering Wall > Lower Canyon > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/110956583/randys-corner,3.0,-1,"TR, Boulder","5.9 V-easy",1,18,35.71513,-114.92635
"Wing Span","Wing Span Boulder > Owl Boulders > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120391805/wing-span,3.0,-1,Boulder,V2,1,,39.36883,-119.69502
"Lizard's Keep","Lizard's Keep Boulder > Owl Boulders > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120391916/lizards-keep,3.0,-1,Boulder,V1,1,,39.36873,-119.6949
"Stop Eating Poop","Comet's Boulder > Owl Boulders > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120391519/stop-eating-poop,3.0,-1,Boulder,V1,1,,39.36887,-119.69521
E.H.T.,"EHT > Snake Eyes Corridor Bouldering > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/112271233/eht,2.0,-1,Boulder,V3+,1,15,35.71487,-114.92603
"Episode One","Frigid Air Buttress Boulders > 07-Ice Box Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/108389948/episode-one,3.0,-1,Boulder,V1,1,15,36.1437,-115.49187
"Slab Arete","Bikini Bottom Boulder > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/122611126/slab-arete,3.0,-1,"TR, Boulder","5.10 V1 R",1,,39.27686,-119.96752
"Dance Magic Dance","Space Oddity > 05-White Rock Spring Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/111565992/dance-magic-dance,3.0,-1,Boulder,V4,1,,36.1623,-115.48814
"Paleolithic Prowess","Lower West Side (Broken Promises boulder) > West Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/108915671/paleolithic-prowess,3.0,-1,Boulder,V0,1,10,39.51669,-119.90758
Nuku'alofa,"First Creek Peak Area > 11-First Creek Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/122983664/nukualofa,3.0,-1,Boulder,V1,1,,36.08304,-115.48742
"By Fire and Sword","First Creek Peak Area > 11-First Creek Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/122983681/by-fire-and-sword,3.0,-1,Boulder,V0,1,,36.08304,-115.48742
Publius,"First Creek Peak Area > 11-First Creek Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/122983709/publius,3.0,-1,Boulder,V-easy,1,,36.08304,-115.48742
"Wiley’s Traverse","Coyote Den > Cloud Nine > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/122955774/wileys-traverse,3.0,-1,Boulder,V2,1,12,39.26748,-119.96539
Arborist,"Arborist > Sheldon National Wildlife Refuge > Western Nevada > Nevada",https://www.mountainproject.com/route/122868822/arborist,3.0,-1,Boulder,V3+,1,12,41.89792,-118.96149
Thong,"Panty Wall > 03-First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732311/thong,1.6,-1,"Trad, Boulder","5.6 V-easy R",1,35,36.14964,-115.4299
Subrosa,"Chudo Area > West Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106128761/subrosa,3.0,-1,Boulder,V3-,1,9,39.51502,-119.8997
Cowpie,"Cowpie Boulder > Pig Rock Area > Pyramid Lake Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106309184/cowpie,3.0,-1,Boulder,V3,1,,39.87159,-119.6579
"Flying Cyclops","PS Boulder > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106108881/flying-cyclops,3.0,-1,Boulder,V4,1,12,39.35039,-119.79092
"The Dark Hamster","PS Boulder > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106107295/the-dark-hamster,3.0,-1,Boulder,V2,1,12,39.35039,-119.79092
"Halfpipe Surfer","The Prowler Boulder > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/123478404/halfpipe-surfer,3.0,-1,Boulder,V1-2,1,10,36.15979,-115.41618
"My Angle","Triangle Boulder > Red Rock Wash > 06-Willow Springs Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/123465581/my-angle,3.0,-1,Boulder,V2,1,,36.16275,-115.50635
"The Rising Sun","Monkey Bar Boulder > 05-East Cluster > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/123510628/the-rising-sun,3.0,-1,Boulder,V2-3,1,,36.16154,-115.41099
Stress,"Upper Keystone Canyon > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/123325724/stress,3.0,-1,Boulder,V3+,1,,39.55821,-119.84634
"Stress the extinction agenda","Upper Keystone Canyon > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/123325944/stress-the-extinction-agenda,3.0,-1,Boulder,V4-5,1,,39.55821,-119.84634
"Bunyip Arete","Outback Boulder > Gateway Canyon Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/111780536/bunyip-arete,2.6,-1,Boulder,V0-1,1,25,36.16281,-115.40549
Arête,"Sorange Boulder > 01-West Cluster > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/120119519/arete,2.3,-1,Boulder,V1,1,12,36.16095,-115.42416
"Right Downclimb","Warm-up Boulders Main > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/107432411/right-downclimb,1.6,-1,Boulder,V-easy,1,10,36.15949,-115.41688
"The Crack","Super Scream Boulder > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/107431035/the-crack,1.8,-1,Boulder,V0-1,1,10,36.1597,-115.4171
"Fin Face Right","Black Warm-up South > Black Warm Up Boulders > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/113801683/fin-face-right,1.6,-1,Boulder,V0,1,,36.15935,-115.41759
Bucks,"Shit House Boulder > 06-Willow Springs Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/110279178/bucks,2.6,-1,Boulder,V2-3,1,14,36.16099,-115.4979
Showdown,"The Sundial > Red Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/111776191/showdown,2.1,-1,Boulder,V2+,1,8,36.14331,-115.42035
"Gand Traverse","Warm Up Wall > Washoe Boulders > Carson City Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106321043/gand-traverse,2.3,-1,Boulder,V1,1,100,39.24223,-119.74002
"Pork Chop Sandwich","The Sundial > 10-Oak Creek Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/107575110/pork-chop-sandwich,2.8,-1,Boulder,V2,1,12,36.10873,-115.47722
"Just Say No","Just Say No > Stooge Boulders > 05-White Rock Spring Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/112926652/just-say-no,2.8,-1,Boulder,"V3 PG13",1,16,36.16298,-115.489
"Shattered Dreams","Chudo Area > West Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106128776/shattered-dreams,2.8,-1,Boulder,V2,1,12,39.51502,-119.8997
"Ivory Direct","East Side - misc. problems > East Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106128745/ivory-direct,2.8,-1,Boulder,V2-,1,10,39.51672,-119.90733
V2,"Boulder A > Washoe Boulders > Carson City Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106308032/v2,2.8,-1,Boulder,V2,1,25,39.2419,-119.7405
"Cocaine Triceps","Sorange Boulder > 01-West Cluster > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/120222717/cocaine-triceps,1.8,-1,Boulder,V4-5,1,10,36.16095,-115.42416
"Fleur de Lis","Fleur de Lis > Snake Eyes Corridor Bouldering > Lower Canyon Bouldering > * Keyhole Canyon Bouldering > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/107408314/fleur-de-lis,2.4,-1,Boulder,V1,1,15,35.71463,-114.92544
Sundial,"The Sundial > Red Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/106657534/sundial,1.7,-1,Boulder,V0,1,,36.14331,-115.42035
"Right Bulge","Super Scream Boulder > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/107431015/right-bulge,2.5,-1,Boulder,V2,1,12,36.1597,-115.4171
"Alien Egg","Church Ridge > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/108760568/alien-egg,2.6,-1,Boulder,V1,1,10,39.51877,-119.91758
"arete right","Lava Boulder > 02-Cube Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/110174831/arete-right,1.9,-1,Boulder,V2,1,,36.15987,-115.41915
"Slot to Slab","Warm-Up Boulder > Red Spring Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/120088819/slot-to-slab,2.3,-1,Boulder,V1,1,15,36.14373,-115.42029
"Put Your Beer Down Traverse","Wolfgang Güllich Memorial Boulder > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/120097786/put-your-beer-down-traverse,2.3,-1,Boulder,V3-4,1,15,36.1597,-115.4171
"Whack Cracks","Comstock Quarry > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/118695691/whack-cracks,2.7,-1,Boulder,"V3 PG13",1,12,39.56012,-119.82416
"Pots and Hands","Mooney Boulder > Nelson Crags > Southern Nevada > Nevada",https://www.mountainproject.com/route/117296195/pots-and-hands,2.7,-1,Boulder,V0,1,15,35.70904,-114.81416
"Owl Leave the Lights On","The Cave > Owl Boulders > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120391691/owl-leave-the-lights-on,2.7,-1,Boulder,V3,1,,39.36905,-119.69516
Bucephalus,"Le Cheval > 15-Windy Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/110661666/bucephalus,2.7,-1,Boulder,V4-5,1,,36.0141,-115.4615
"Round Eye","Keystone Boulder > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106406821/round-eye,2.7,-1,Boulder,V4,1,15,39.556,-119.8489
"make out slab","Chudo Area > West Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/108760665/make-out-slab,2.7,-1,Boulder,V1+,1,10,39.51502,-119.8997
Concentration,"Chudo Area > West Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106128796/concentration,2.7,-1,Boulder,V-easy,1,14,39.51502,-119.8997
"Go For This Time","In Our Time Boulder > 14-Black Velvet Canyon Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/121364798/go-for-this-time,2.4,-1,Boulder,V4-,1,,36.03605,-115.46476
"Pretzel Direct","Pretzel Boulder > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/116355980/pretzel-direct,2.6,-1,Boulder,V4,1,7,36.15968,-115.41673
"Traffic Jam Traverse","Road Cut Area > East Side > Somersett Boulders > * Reno Bouldering > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106123591/traffic-jam-traverse,2.5,-1,Boulder,V1,1,20,39.51887,-119.90737
"I can't believe it's not butterscotch","Butterscotch Slab > Trippy Rock > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/117036915/i-cant-believe-its-not-butterscotch,2.4,-1,"Boulder, Alpine",V-easy,1,12,39.27098,-119.9361
"Fin Backside","Black Warm-up South > Black Warm Up Boulders > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/107430210/fin-backside,1.7,-1,Boulder,V0,1,,36.15935,-115.41759
"Pink Voltage","Hound Dog Arete > 03-Main Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/121377194/pink-voltage,2.0,-1,Boulder,V4-5,1,6,36.15988,-115.41696
"Clam Bumper Right","The Pearl > 04-The Pearl Area > Kraft Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/116980157/clam-bumper-right,1.7,-1,Boulder,V0,1,10,36.15924,-115.41487
"Campus Problem","Adjacent to Mr. Morangatang > Mr. Morangatang > Gateway Canyon Boulders > 01-Calico Basin Boulders > Red Rock Boulders > Southern Nevada > Nevada",https://www.mountainproject.com/route/108595392/campus-problem,1.9,-1,Boulder,V4,1,8,36.1652,-115.41431
