Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Up From the Depths","(n) Easy Chair > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107265802/up-from-the-depths,2.5,-1,Boulder,V2,1,12,49.6808,-123.15225
Palminator,"(n) Easy Chair > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112082911/palminator,2.8,-1,Boulder,V4,1,8,49.6808,-123.15225
"Pale Face","Pale Face > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106415904/pale-face,3.0,-1,Boulder,V2,1,20,49.34949,-121.58175
"Seam Problem","(n) Easy Chair > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111998707/seam-problem,2.9,-1,Boulder,V1,1,,49.6808,-123.15225
"Goo Traverse","Traverse Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107790248/goo-traverse,3.0,-1,Boulder,V3,1,50,49.6464,-123.2053
"Urban Scrawler","Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106777603/urban-scrawler,3.0,-1,Boulder,V4+,1,,49.28072,-121.96117
"The Hoover Traverse","Hoover > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106329358/the-hoover-traverse,3.0,-1,Boulder,V1,1,,49.34953,-121.58104
"Pocket Problem","(p) Heartbreak Hotel > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112082955/pocket-problem,2.9,-1,Boulder,V4,1,12,49.68263,-123.15031
"Left Brain","(d) Thighmaster > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107772730/left-brain,2.7,-1,Boulder,V2,1,15,49.67959,-123.15312
"The Nose","Smallville > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106778671/the-nose,3.0,-1,Boulder,V4,1,,49.34963,-121.58107
"American Trixster","Hillside Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106778679/american-trixster,3.0,-1,Boulder,V3,1,,49.34955,-121.58119
"Shade Mantel","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033394/shade-mantel,2.3,-1,Boulder,V3,1,,49.67934,-123.15323
"Giv'er Onions","Onions Boulder > Upper Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118899371/giver-onions,3.0,-1,Boulder,V4,1,13,49.35798,-121.51296
"Sausage Pickle 2000.com","The Kelowna Boulderfields > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116896/sausage-pickle-2000com,3.0,-1,Boulder,V0,1,,49.75959,-119.43395
"T-Rex Doesn't Like Sit Starts","Lower Talus Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108047962/t-rex-doesnt-like-sit-starts,3.0,-1,Boulder,V3-4,1,24,49.3495,-121.58183
"Mr. K","Mr. K > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106618830/mr-k,3.0,-1,Boulder,V1,1,10,49.34962,-121.58101
Grond,"Warm Up Boulder > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106422682/grond,3.0,-1,Boulder,V4,1,,49.34949,-121.58129
"The Mindy Project","Port Moody Bouldering > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116956175/the-mindy-project,3.0,-1,Boulder,V0,1,8,49.30832,-122.82849
"Rhino Face","The Farm > North Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114340534/rhino-face,2.8,-1,Boulder,V3,1,,49.69408,-123.12676
"21st Century Digital Boy","Ride the Lightning > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115400062/21st-century-digital-boy,3.0,-1,Boulder,V3,1,10,49.68321,-123.15009
"Napping Caribou","Boreal Boulder > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119361714/napping-caribou,3.0,-1,Boulder,V4,1,15,49.35798,-121.51295
"Couch Surfer","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033423/couch-surfer,3.0,-1,Boulder,V3,1,,49.67934,-123.15323
"Reverse Reverse","Warm Up Area > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118899670/reverse-reverse,3.0,-1,Boulder,V3,1,2,49.35798,-121.51294
"Finger of God","Downhill Sectors: Tier 3 > Downhill Sectors (The Tiers) > Godman Creek > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114520982/finger-of-god,3.0,-1,Boulder,V1,1,,49.3521,-123.2288
Emoticonaritist,"Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113689001/emoticonaritist,3.0,-1,Boulder,V0,1,,49.28072,-121.96117
"in the ghetto","Greenwood Park > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107722827/in-the-ghetto,3.0,-1,Boulder,V3,1,,49.3304,-123.05894
"Fire Up","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112098498/fire-up,3.0,-1,Boulder,V2,1,,49.35819,-121.56763
"Square Cut","(o) Animal Magnetism > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112017261/square-cut,3.0,-1,Boulder,V2,1,,49.68262,-123.15091
"Fire Up Low","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112098521/fire-up-low,3.0,-1,Boulder,V3,1,,49.35819,-121.56763
"The Declother (Right side in)","Pillar Boulder > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110365668/the-declother-right-side-in,3.0,-1,Boulder,V0,1,15,49.35798,-121.51295
"Bulls on Parade","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110135674/bulls-on-parade,3.0,-1,Boulder,V3,1,,49.35819,-121.56763
CNN,"Traverse Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107790299/cnn,3.0,-1,Boulder,V1,1,10,49.6464,-123.2053
"Limax Maximus","The Back Side > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109243682/limax-maximus,3.0,-1,Boulder,V4,1,,49.35819,-121.56763
Cosmos,"Dark Side > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107612218/cosmos,3.0,-1,Boulder,V1,1,,49.34966,-121.58048
"Call of Duty","Dark Side > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107612194/call-of-duty,3.0,-1,Boulder,V3,1,,49.34966,-121.58048
Highlighter,"Hillside Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106680387/highlighter,3.0,-1,Boulder,V1,1,12,49.34955,-121.58119
Presstoe,"Goldfinger > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106399239/presstoe,3.0,-1,Boulder,V3,1,,49.34949,-121.58129
"Surfin' on Heroin","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033414/surfin-on-heroin,2.8,-1,Boulder,V2,1,,49.67934,-123.15323
"Young and Furious","(f) Viper > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110885753/young-and-furious,2.7,-1,Boulder,V3,1,,49.68055,-123.15214
"Double Y","Port Moody Bouldering > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122278392/double-y,3.0,-1,Boulder,"V2-3 PG13",1,10,49.30832,-122.82849
"The Original Direct","Warm Up Boulder > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106422632/the-original-direct,2.7,-1,Boulder,V1,1,,49.34949,-121.58129
"Hydro Crack","Apron Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122409166/hydro-crack,3.0,-1,Boulder,V1,1,10,49.6865,-123.1481
"Shade Dyke","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033406/shade-dyke,2.2,-1,Boulder,V0+,1,,49.67934,-123.15323
Participaction,"Ride the Lightning > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115314493/participaction,3.0,-1,Boulder,V4,1,11,49.68321,-123.15009
"Bark if You're Friendly","West Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120645733/bark-if-youre-friendly,3.0,-1,Boulder,V2,1,,49.35219,-123.24129
"Triple AAA","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119365109/triple-aaa,3.0,-1,Boulder,V1,1,,49.52675,-115.939
"I dont even have a ps4","Big Chungus > Black Bear Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117370254/i-dont-even-have-a-ps4,3.0,-1,Boulder,V1,1,16,49.30111,-122.69403
"101's crack","Crystal Rock > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114308306/101s-crack,3.0,-1,"TR, Boulder","V3 PG13",1,19,49.4467,-123.67949
"Oui Oui","Pillar Boulder > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118899196/oui-oui,3.0,-1,Boulder,V1,1,15,49.35798,-121.51295
Caboose,"SFU Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121965998/caboose,3.0,-1,Boulder,V1+,1,10,49.274,-122.92948
"Pre History","Warm Up Area > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119227462/pre-history,3.0,-1,Boulder,V3,1,8,49.35798,-121.51294
Roadkill,"Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121919905/roadkill,3.0,-1,Boulder,V4,1,,49.28072,-121.96117
Stó:lōw,"Boreal Boulder > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119522417/stolow,3.0,-1,Boulder,V4,1,7,49.35798,-121.51295
Switchblade,"Raven's Cry Connector > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119229789/switchblade,3.0,-1,Boulder,V4,1,10,49.48105,-123.86617
Simian,"Simian > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119021811/simian,3.0,-1,Boulder,V0-,1,12,49.3525,-123.24038
"Nice Crack","Warm Up Area > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119522670/nice-crack,3.0,-1,Boulder,V0,1,9,49.35798,-121.51294
"Liquid Mushrooms","Ground Zero Boulder > Main Trail South > Highway 7 Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120339486/liquid-mushrooms,3.0,-1,Boulder,V4,1,15,49.3635,-121.5948
"Centre Crack","Simian > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119021820/centre-crack,3.0,-1,Boulder,V0,1,12,49.3525,-123.24038
Psychopath,"Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106808145/psychopath,3.0,-1,Boulder,V3,1,40,49.706,-123.1403
"Eight Ball","Peabody Boulders > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119022127/eight-ball,3.0,-1,Boulder,V2,1,8,49.3536,-123.23903
"New Sheriff in Town","Sheriff's Badge Boulders > North Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116697/new-sheriff-in-town,3.0,-1,Boulder,V1-,1,,49.68832,-123.14199
"Bert and Ernie were just good friends","(d) Thighmaster > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112160401/bert-and-ernie-were-just-good-friends,3.0,-1,Boulder,V3,1,8,49.67959,-123.15312
Cyclops,"Downhill sectors: Tier 2 > Downhill Sectors (The Tiers) > Godman Creek > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114520905/cyclops,3.0,-1,Boulder,V0,1,,49.3521,-123.2288
"'A Year Later'","Lower Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112574122/a-year-later,3.0,-1,Boulder,V3+,1,,49.2806,-121.96014
Riptide,"Beachside > Beachside Boulders > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114548680/riptide,3.0,-1,Boulder,V4,1,,49.34274,-117.83477
"Significant Digits","Hemlock/Slide Boulders > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114600598/significant-digits,3.0,-1,Boulder,V3,1,,49.42551,-117.72788
"One Wing","Hemlock/Slide Boulders > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114600506/one-wing,3.0,-1,Boulder,V3,1,,49.42551,-117.72788
Stingray,"The Dolphin Boulders > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114600809/stingray,3.0,-1,Boulder,V4,1,,49.42672,-117.72814
"The Navigator","Navigator > Power-Line Boulders > Keenlyside Boulders > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114543421/the-navigator,3.0,-1,Boulder,V2,1,,49.34558,-117.75091
"The Magical Mystery Tour","Magical Boulder > The Golden Woods > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114550638/the-magical-mystery-tour,3.0,-1,Boulder,V1,1,,49.42486,-117.7252
"Declother (Deskinner Finish)","Pillar Boulder > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110838168/declother-deskinner-finish,3.0,-1,Boulder,"V2+ PG13",1,18,49.35798,-121.51295
"The Declother (Left side in)","Pillar Boulder > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110365673/the-declother-left-side-in,3.0,-1,Boulder,V1,1,15,49.35798,-121.51295
"Slight Deviation Low","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112180368/slight-deviation-low,3.0,-1,Boulder,V2,1,,49.35819,-121.56763
N.P.0.,"Lower Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111988914/np0,3.0,-1,Boulder,V3-,1,,49.2806,-121.96014
"left cheek","Greenwood Park > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107719766/left-cheek,3.0,-1,Boulder,V4,1,,49.3304,-123.05894
Dystopian,"The Metropolis > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109326031/dystopian,3.0,-1,Boulder,V3,1,,49.35819,-121.56763
"Decepticon Traverse","Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106946494/decepticon-traverse,3.0,-1,Boulder,V2,1,,49.28072,-121.96117
"Drunken Lullabyes","Stave Lake Dam Trail > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108305855/drunken-lullabyes,3.0,-1,Boulder,V4,1,8,49.2341,-122.3507
"Mines of Moria","The Great Roof > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106385554/mines-of-moria,3.0,-1,Boulder,V4,1,,49.3629,-121.55005
"Side Split","Old Unsorted Routes > Stillwater > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106645826/side-split,3.0,-1,"TR, Boulder","5.8 V0",1,20,49.75807,-124.31172
"The Big Traverse","Roadside Face > Tower of Power Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106350217/the-big-traverse,3.0,-1,Boulder,V3,1,,49.3167,-121.6673
Jugs,"Tranquility Boulder > Campbell Lake Trail Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107392947/jugs,3.0,-1,Boulder,V0,1,,49.2964,-121.7847
"Even Flow","Hillside Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106669028/even-flow,3.0,-1,Boulder,V0,1,,49.34955,-121.58119
"Swimming with the Dolphins","Hillside Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106703458/swimming-with-the-dolphins,3.0,-1,Boulder,"V2 PG13",1,,49.34955,-121.58119
"The Re-Education of Mr. K","Mr. K > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106670099/the-re-education-of-mr-k,3.0,-1,Boulder,V4-5,1,,49.34962,-121.58101
"Twenty Foot Crack","Roadside Buttress > Highway 7 Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106535336/twenty-foot-crack,3.0,-1,"Trad, Boulder",V0,1,20,49.3635,-121.5948
"Unknown (Flake Problem)","The Wave > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106489815/unknown-flake-problem,3.0,-1,Boulder,V4,1,,49.34955,-121.58136
"Frantic Antics","East Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106344440/frantic-antics,3.0,-1,Boulder,V4-,1,10,49.2817,-121.7888
"Rendezvous with Rama","Big Sky Boulder > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106338111/rendezvous-with-rama,3.0,-1,Boulder,V3,1,,49.3623,-121.5569
Peeler,"No Name Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106490893/peeler,3.0,-1,Boulder,V4,1,15,50.3174,-122.8038
Tumbleweed,"(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116684/tumbleweed,2.3,-1,Boulder,V2,1,8,49.67934,-123.15323
Hydrogen,"The Clean Boulders > North Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114340558/hydrogen,2.7,-1,Boulder,V2,1,,49.70197,-123.11779
"Hot for Teacher SDS","SFU Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122443692/hot-for-teacher-sds,3.0,-1,Boulder,V2-3,1,10,49.274,-122.92948
"The Bunk Bed","Echo Island Deep Water Soloing > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120252995/the-bunk-bed,3.0,-1,Boulder,V4,1,35,49.33919,-121.78034
"Panoramix Cave (left and right)","Kamloops Bouldering **AREA CLOSED** > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120603519/panoramix-cave-left-and-right,3.0,-1,Boulder,V2-3,1,10,50.7129,-120.42479
"Head and Shoulders","The Missing Boulders > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117338528/head-and-shoulders,3.0,-1,Boulder,V3,1,15,49.6465,-123.2051
"No Mo Bo Jo","(g) Black Dyke > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117128382/no-mo-bo-jo,3.0,-1,Boulder,V2,1,15,49.68113,-123.15165
"Full Throttle","Traverse Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122333419/full-throttle,3.0,-1,Boulder,"V4 PG13",1,30,49.6464,-123.2053
Freshman,"SFU Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121965950/freshman,3.0,-1,Boulder,V3,1,10,49.274,-122.92948
"Farrel Cat","Buzz Height-year > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119153880/farrel-cat,3.0,-1,Boulder,V4,1,10,49.35798,-121.51295
"Anyone for a Bridge?","Whytecliff Point > Whytecliff Park > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118829397/anyone-for-a-bridge,3.0,-1,Boulder,"V0 PG13",1,20,49.37235,-123.29348
"You Better Check Yourself Before You Arete Yourself","Sumas Mountain Boulder > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120571196/you-better-check-yourself-before-you-arete-yourself,3.0,-1,Boulder,V3,1,20,49.1219,-122.1895
"The Eagles Are Coming","Powerline Boulders > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121199820/the-eagles-are-coming,3.0,-1,Boulder,V2-,1,6,49.77445,-123.13708
"Up On Top","The Slayers > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121380429/up-on-top,3.0,-1,Boulder,V1,1,8,49.47054,-119.50701
"Lost in the City","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120869923/lost-in-the-city,3.0,-1,Boulder,V4,1,,49.52675,-115.939
"Sloper Warm-Up","West Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121431602/sloper-warm-up,3.0,-1,Boulder,V0,1,,49.35219,-123.24129
Dimacali,"Hot Springs Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119938172/dimacali,3.0,-1,Boulder,V2-3,1,11,49.3046,-121.7946
"Blinded by the Height","Buzz Height-year > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119138097/blinded-by-the-height,3.0,-1,Boulder,V3,1,16,49.35798,-121.51295
"Sausage Party","Green Eggs and Sam > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119021996/sausage-party,3.0,-1,Boulder,V2,1,10,49.35263,-123.24064
"Corn Flake Crack","West Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121431299/corn-flake-crack,3.0,-1,Boulder,V1-,1,,49.35219,-123.24129
"Abba Dance-Off","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120863896/abba-dance-off,3.0,-1,Boulder,V3+,1,,49.52675,-115.939
"Traverse Warm-Up","West Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121431586/traverse-warm-up,3.0,-1,Boulder,V0-,1,,49.35219,-123.24129
"Bill Me","West Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121431526/bill-me,3.0,-1,Boulder,V1,1,,49.35219,-123.24129
Warm-up,"The Kelowna Boulderfields > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119259613/warm-up,3.0,-1,Boulder,"V3 PG13",1,,49.75959,-119.43395
"The Tyburbs","Boulder Zone  1 (BZ1) > Buntzen Lake Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120306442/the-tyburbs,3.0,-1,Boulder,V4-5,1,,49.3447,-122.85176
"Charlie's Arete","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119480377/charlies-arete,3.0,-1,Boulder,V3,1,,49.52675,-115.939
"Belly of the Goat","Kamloops Bouldering **AREA CLOSED** > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120610988/belly-of-the-goat,3.0,-1,Boulder,V3-,1,10,50.7129,-120.42479
"Short Spread","West Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121431555/short-spread,2.5,-1,Boulder,V0-,1,,49.35219,-123.24129
"Rag Doll Physics","The Kelowna Boulderfields > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115439987/rag-doll-physics,3.0,-1,Boulder,V2,1,17,49.75959,-119.43395
"Goats Parade","Kamloops Bouldering **AREA CLOSED** > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120610897/goats-parade,3.0,-1,Boulder,V2-3,1,10,50.7129,-120.42479
"Panoramix Traverse","Kamloops Bouldering **AREA CLOSED** > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120603540/panoramix-traverse,3.0,-1,Boulder,V3,1,12,50.7129,-120.42479
"Fly You Fools","Powerline Boulders > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121199854/fly-you-fools,3.0,-1,Boulder,V0,1,7,49.77445,-123.13708
"Flake Right","Green Eggs and Sam > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120645808/flake-right,3.0,-1,Boulder,V0-,1,,49.35263,-123.24064
"The Terror","Buzz Height-year > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119138141/the-terror,3.0,-1,Boulder,V3,1,12,49.35798,-121.51295
"Vitruvian Man","Greenwood Park > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113351880/vitruvian-man,3.0,-1,Boulder,V3-4,1,,49.3304,-123.05894
"Infinity Slab","Buzz Height-year > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119108517/infinity-slab,3.0,-1,Boulder,V3,1,20,49.35798,-121.51295
"Dirt Bag","Greeners Pasture > Black Bear Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117370096/dirt-bag,3.0,-1,Boulder,V2-3,1,12,49.29965,-122.70556
"Fear of the Millenium","Ride the Lightning > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116681634/fear-of-the-millenium,3.0,-1,Boulder,V4,1,15,49.68321,-123.15009
