Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Magikarp,"Misty Boulder > The Wash > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110106264/magikarp,4.0,-1,Boulder,V4,1,,37.04635,-113.51655
"Daily Special","First Born Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110071209/daily-special,3.7,-1,Boulder,V2,1,,37.04727,-113.51528
"Slab 2","Copperhead Boulder > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105803328/slab-2,1.7,-1,Boulder,V0,1,20,40.57212,-111.77269
"Surfboard Sit Start","5 Mile Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109595711/surfboard-sit-start,2.9,-1,Boulder,V4,1,12,40.57223,-111.75618
"VRG Slab","South-West End/Pink Lady Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114080017/vrg-slab,2.9,-1,Boulder,V3,1,,37.06494,-113.63155
"Greasy Traverse","Flake Boulder > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109515847/greasy-traverse,2.1,-1,Boulder,V1-2,1,,40.57203,-111.75296
"Broken symmetry","Monkey Boy Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112512674/broken-symmetry,2.6,-1,Boulder,V3-4,1,,37.06753,-113.63276
"Bob's slab","The Wasatch Resort > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118687772/bobs-slab,3.8,-1,Boulder,V3,1,15,40.56959,-111.76613
"King Crimson","7 Mile Marker > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/114180903/king-crimson,3.3,-1,Boulder,V3,1,15,39.28061,-111.23033
Pockadoodle,"Halloween Town > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/108983003/pockadoodle,3.0,-1,Boulder,V2-3,1,11,39.2719,-111.19439
"An Unexpected Journey","Middle Earth Bouldering > Knightland Bouldering > Knightland > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114408515/an-unexpected-journey,4.0,-1,Boulder,V3,1,8,41.65554,-111.69384
"Bonzi Lightning","The Closet > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/106028824/bonzi-lightning,2.2,-1,Boulder,V2,1,,39.3084,-111.11504
"Love Nibbles","Misty Boulder > The Wash > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112335000/love-nibbles,4.0,-1,Boulder,V3,1,,37.04635,-113.51655
"Frosted Flakes","Table Top Boulder > Scattered Boulders Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110106161/frosted-flakes,3.8,-1,Boulder,V3,1,,37.04889,-113.51212
"Sortie de Piscine","South-West End/Pink Lady Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114265327/sortie-de-piscine,2.2,-1,Boulder,V3,1,,37.06494,-113.63155
"Four Bars Black","Dixie Cave > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123104423/four-bars-black,3.8,-1,Boulder,V3-4,1,13,37.11576,-113.57925
"Nerf or Nothing","Nerf Wall > Damn Boulders > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/109614667/nerf-or-nothing,2.7,-1,Boulder,V4,1,15,39.2747,-111.1865
"Rims Still Spinnin'","The Flu > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/117780388/rims-still-spinnin,2.8,-1,Boulder,V3,1,,39.30377,-111.17871
Hike,"Swamp Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111831638/hike,2.9,-1,Boulder,V3-4,1,12,40.57076,-111.75079
"When Push Comes To Shove","Push Boulder > Land of a Thousand Boulders > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/111708297/when-push-comes-to-shove,3.4,-1,Boulder,V4,1,15,39.33634,-110.74109
"Lobster Arete","Lobster Rock > Lower Boulder Field > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107484881/lobster-arete,2.8,-1,Boulder,V2,1,10,41.22025,-111.92839
Hamster,"Candyland > Bouldering > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108744557/hamster,3.6,-1,Boulder,V1,1,10,38.88799,-113.46755
"Far Away Horse","Green Adjective Gully Bouldering > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121641343/far-away-horse,4.0,-1,Boulder,V2,1,10,40.57283,-111.75461
"Holy Hollow Flake Sit","Bridge Boulders (AKA Junkie Boulders) > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121637891/holy-hollow-flake-sit,4.0,-1,Boulder,V4,1,10,40.57013,-111.73348
"Maria's corner","Dry Fork Canyon > Vernal Area > Northeast Utah > Utah",https://www.mountainproject.com/route/122377894/marias-corner,4.0,-1,Boulder,V1,1,9,40.59798,-109.73133
"Short Tom","Tom's Wall > High Life Area > The Hill > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110353927/short-tom,3.2,-1,Boulder,V3+,1,10,40.57268,-111.74875
"Bearhug Stand","Copperhead Boulder > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119760745/bearhug-stand,3.2,-1,Boulder,V4,1,,40.57212,-111.77269
"Shoot for the Stars","Cottonwood Wash > Grandpa's Hideout > Cottonwood Springs Bouldering > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121270925/shoot-for-the-stars,4.0,-1,Boulder,V3-4,1,20,37.3074,-113.50518
"Ready or Nut","Black Rocks Boulders > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112510987/ready-or-nut,4.0,-1,Boulder,"V4 R",1,18,37.15516,-113.6076
Unknown,"Warm Up Boulder > Andy's Wash > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/121520062/unknown,4.0,-1,Boulder,V2,1,15,39.3275,-110.74753
"Middle Traverse","He-Man Boulder > Bouldering > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118764015/middle-traverse,4.0,-1,Boulder,V4,1,,40.26481,-111.62388
"Chars hard","Pocket Monster Boulder > Skyline Boulders > Central Utah > Utah",https://www.mountainproject.com/route/122776889/chars-hard,4.0,-1,"Boulder, Alpine",V4,1,12,39.45787,-111.32131
"The Rancor","Toehook Area > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109990406/the-rancor,4.0,-1,Boulder,V4,1,10,37.11689,-113.57733
"Nurse Pilbow","Nurse Pilbow Boulder > South Cukoo's > 5. The Cukoo's Nest > A. 1st Roadside Pullout > 1. Roadside Boulders > Big Water Boulders > Glen Canyon > South Central Utah > Utah",https://www.mountainproject.com/route/112231132/nurse-pilbow,4.0,-1,Boulder,V1,1,45,37.06854,-111.60818
Martyr,"Martyr Boulder > The Wash > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110106495/martyr,4.0,-1,Boulder,V4,1,,37.04607,-113.51651
"Jungle Book","Sandwich Boulder > Scattered Boulders Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110146995/jungle-book,4.0,-1,Boulder,V4,1,,37.04816,-113.5124
"Meow Meow Beans","Chemistry Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110146975/meow-meow-beans,4.0,-1,Boulder,V4,1,,37.04686,-113.51504
"Y Chromosome","Beach/Meatbag > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108638656/y-chromosome,2.7,-1,Boulder,V4,1,,37.06398,-113.63438
#BATTERYCHARGE,"Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123342167/batterycharge,4.0,-1,Boulder,V3,1,8,37.08852,-113.63779
"Potty Mouth aka I Chew Chew Chews You","Potty Mouth Boulder > East Gate Boulders > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121477535/potty-mouth-aka-i-chew-chew-chews-you,3.7,-1,Boulder,V2+,1,,40.57195,-111.75315
"The Fin","Green Adjective Gully Bouldering > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120807231/the-fin,3.7,-1,Boulder,V4,1,15,40.57283,-111.75461
"The Big Lebowski","Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107933099/the-big-lebowski,2.7,-1,Boulder,V3+,1,,39.30853,-111.11427
"Steve's Problem","Hidden Forest > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119533922/steves-problem,2.9,-1,Boulder,V4,1,8,40.57014,-111.73974
"River Spirit","Moon Rock > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122226232/river-spirit,4.0,-1,Boulder,V4-5,1,25,40.57109,-111.75245
"Tranquility Lunge","Tranquility Base Boulder > Tranquility Area > 1. The Moon > 3. The Moon > Big Water Boulders > Glen Canyon > South Central Utah > Utah",https://www.mountainproject.com/route/113836048/tranquility-lunge,3.8,-1,Boulder,V1,1,12,37.09527,-111.64487
Fakie,"Sam Trap Boulder > Snowbird Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110613494/fakie,2.3,-1,Boulder,V2,1,10,40.57888,-111.67704
"Batman and Robin","Bridge Boulders (AKA Junkie Boulders) > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121636427/batman-and-robin,4.0,-1,Boulder,V4,1,10,40.57013,-111.73348
"Lil Monkey","Baby Lewis Boulder > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121858055/lil-monkey,4.0,-1,Boulder,V1,1,4,41.25866,-111.9413
Overdry,"Dry Fork Canyon > Vernal Area > Northeast Utah > Utah",https://www.mountainproject.com/route/122373996/overdry,4.0,-1,Boulder,V4+,1,11,40.59798,-109.73133
"Kimie's Problem","Secret Spot Boulder > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/120147344/kimies-problem,4.0,-1,Boulder,"V4 R",1,15,40.57812,-111.50696
BBC,"Blanding Boulders > Blanding > Southeast Utah > Utah",https://www.mountainproject.com/route/111859951/bbc,4.0,-1,Boulder,"V4 R",1,,37.57356,-109.5574
Dynosuar,"Dry Fork Canyon > Vernal Area > Northeast Utah > Utah",https://www.mountainproject.com/route/122377933/dynosuar,4.0,-1,Boulder,V3,1,9,40.59798,-109.73133
"Pipe Warp - High start","Turtle Boulder > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122072367/pipe-warp-high-start,3.5,-1,Boulder,V4+,1,12,37.07838,-113.63025
"All Washed Up","Western Washing Machine Boulder > The Wash Boulders > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/114348471/all-washed-up,4.0,-1,Boulder,V1,1,15,39.3077,-111.12999
"Lower Rails (aka Unknown)","Angled Crack Boulder > Zion Bouldering > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/120905184/lower-rails-aka-unknown,4.0,-1,Boulder,V4-5,1,18,37.20519,-112.98565
"Smooth Pebble","Dry Fork Canyon > Vernal Area > Northeast Utah > Utah",https://www.mountainproject.com/route/122377833/smooth-pebble,4.0,-1,Boulder,V3,1,8,40.59798,-109.73133
"Hook Knife","Midden Boulder > Rocas Del Norte > Lost Spring Boulders > Hanksville Area > South Central Utah > Utah",https://www.mountainproject.com/route/121962122/hook-knife,4.0,-1,Boulder,V4-5,1,10,38.18538,-110.84693
"Trial by Cactus","Opuntia Block > Riverside Boulders > Dolores River Canyon Bouldering > Southeast Utah > Utah",https://www.mountainproject.com/route/120416114/trial-by-cactus,4.0,-1,Boulder,V4,1,18,38.75144,-109.0615
"Crack Problem","Central Battleship Formation > Vernal Area > Northeast Utah > Utah",https://www.mountainproject.com/route/122378706/crack-problem,4.0,-1,Boulder,V3+,1,9,40.5982,-109.4357
"Broken Arrow","Broken Arrow Boulder > Rocky Top > East Notch > West Nephi Boulders > Nephi > Central Utah > Utah",https://www.mountainproject.com/route/121439195/broken-arrow,4.0,-1,Boulder,V4,1,12,39.65213,-112.06171
Thugs,"Sand Bar Area > Schoolyard Boulders > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121839297/thugs,4.0,-1,Boulder,V3,1,8,37.06407,-113.56013
"Flash of a the Titans","Flash of the Titans Boulder > The Wash Boulders > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/120527741/flash-of-a-the-titans,4.0,-1,Boulder,V1,1,20,39.306,-111.13034
"Watership Down","Watership Down > East Notch > West Nephi Boulders > Nephi > Central Utah > Utah",https://www.mountainproject.com/route/121438870/watership-down,4.0,-1,Boulder,V3,1,12,39.64379,-112.05802
"Nihilistic Foreplay","Curfew Block > Riverside Boulders > Dolores River Canyon Bouldering > Southeast Utah > Utah",https://www.mountainproject.com/route/118632480/nihilistic-foreplay,4.0,-1,Boulder,V4,1,20,38.75122,-109.06054
Script,"Church > Wood Hill > Central Utah > Utah",https://www.mountainproject.com/route/121249215/script,4.0,-1,Boulder,V3-4,1,15,39.68547,-110.74411
"See World","Whale Boulder > The Riverside > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112293319/see-world,4.0,-1,Boulder,"V0 PG13",1,10,40.57124,-111.75544
Slab,"Little Gem > C O H  Canyon > Burma Road > Huntington Canyon > Central Utah > Utah",https://www.mountainproject.com/route/121784363/slab,4.0,-1,Boulder,V4-5,1,15,39.40427,-111.02653
"What Would Brian Boitano Do?","Clandestine Block > Riverside Boulders > Dolores River Canyon Bouldering > Southeast Utah > Utah",https://www.mountainproject.com/route/114012925/what-would-brian-boitano-do,4.0,-1,Boulder,V3-,1,12,38.75206,-109.06449
"The Creation","The Creation > Trackside Boulders > Price Canyon > Central Utah > Utah",https://www.mountainproject.com/route/120315192/the-creation,4.0,-1,Boulder,V2-,1,13,39.76469,-110.90015
"The Whole Kielbasa","Hot Dog Boulder > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119938195/the-whole-kielbasa,4.0,-1,Boulder,V3-4,1,,37.11498,-113.5769
"Broken Slot Machine","Backyard Overlook > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119933532/broken-slot-machine,4.0,-1,Boulder,V3-4,1,12,37.11663,-113.57839
"Sleeveless Flannel","Lumberjack Boulder > Back to the Forest Boulder Field (National Forest that is...) > South of the Border Bouldering > Fish Lake > Fishlake National Forest > Central Utah > Utah",https://www.mountainproject.com/route/110924059/sleeveless-flannel,4.0,-1,Boulder,V4+,1,12,38.499,-111.74579
"Muscle Activation","Temp Holding Area > Cottonwood Springs Bouldering > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120973079/muscle-activation,4.0,-1,Boulder,V2-3,1,17,37.27788,-113.51836
"Right Side Left","Fire Pit Cave > Valley Entrance > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120685193/right-side-left,4.0,-1,Boulder,V4,1,,37.07509,-113.63007
"Right Side Right","Fire Pit Cave > Valley Entrance > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120685267/right-side-right,4.0,-1,Boulder,V4,1,,37.07509,-113.63007
"The Quantification of Mayo","Shark Bait Block > Riverside Boulders > Dolores River Canyon Bouldering > Southeast Utah > Utah",https://www.mountainproject.com/route/112817515/the-quantification-of-mayo,4.0,-1,Boulder,V2+,1,10,38.75178,-109.06388
"Captain Hook","The Sandbox > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120103564/captain-hook,4.0,-1,Boulder,V2,1,8,37.11527,-113.57713
"Rabbit V4","Turtle Rabbit Coyote > Wood Hill > Central Utah > Utah",https://www.mountainproject.com/route/120559923/rabbit-v4,4.0,-1,Boulder,V4-5,1,12,39.68876,-110.7346
Turtle,"Turtle Rabbit Coyote > Wood Hill > Central Utah > Utah",https://www.mountainproject.com/route/121306190/turtle,4.0,-1,Boulder,V2-3,1,12,39.68876,-110.7346
"Not Just Known for the Booty Wiping","Anniversary Boulder > Riverside Boulders > Dolores River Canyon Bouldering > Southeast Utah > Utah",https://www.mountainproject.com/route/113704905/not-just-known-for-the-booty-wiping,4.0,-1,Boulder,V2,1,12,38.75018,-109.06034
"Coyote V4","Turtle Rabbit Coyote > Wood Hill > Central Utah > Utah",https://www.mountainproject.com/route/120560204/coyote-v4,4.0,-1,Boulder,V4,1,12,39.68876,-110.7346
Epaphus,"Epaphus Boulder > 3. Lo Area > 2. Jupiter Area > Big Water Boulders > Glen Canyon > South Central Utah > Utah",https://www.mountainproject.com/route/114180973/epaphus,4.0,-1,Boulder,V2,1,15,37.0797,-111.62934
"Northeast Crack","Northeast Crack Boulder > 1. Northeast Crack Boulder > 4. The Thirsty Dogs > Big Water Boulders > Glen Canyon > South Central Utah > Utah",https://www.mountainproject.com/route/112300883/northeast-crack,4.0,-1,Boulder,V3,1,15,37.08932,-111.58537
"Direct Deposit","Guardsmans Pass > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/108159375/direct-deposit,4.0,-1,"Boulder, Alpine","V0 PG13",1,15,40.65563,-111.50641
Trundle,"Scissor Fight > The Wash > Swett Hills > Cedar City > Southwest Utah > Utah",https://www.mountainproject.com/route/111759559/trundle,4.0,-1,Boulder,V2-3,1,12,37.64618,-113.27384
"Renegade Joe","West Cat Daddy > Golden Ladle > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/107723297/renegade-joe,4.0,-1,Boulder,V4-5,1,,39.33359,-110.73907
"Curious George","Dixie Cave > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123537791/curious-george,4.0,-1,Boulder,"V4-5 R",1,30,37.11576,-113.57925
"I am","UMWA Boulder > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107183630/i-am,1.5,-1,Boulder,V1,1,12,39.30349,-111.18319
"Techno Beat","Big Joe > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/105938357/techno-beat,2.6,-1,Boulder,V4,1,10,39.27905,-111.22764
"Snaggle Tooth Arete","Main Attraction Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110070983/snaggle-tooth-arete,3.2,-1,Boulder,V2,1,,37.0471,-113.51566
"The Tortellini Effect","Monkey Boy Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120171173/the-tortellini-effect,3.7,-1,Boulder,V4,1,,37.06753,-113.63276
"Lick My Split","Invert Offwidth Boulder Circuit > Kane Springs Canyon > Southeast Utah > Utah",https://www.mountainproject.com/route/116221788/lick-my-split,3.7,-1,Boulder,"V2 R",1,15,38.5232,-109.60239
Transmission,"Hidden Boulder > Lower Boulder Field > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106857470/transmission,2.4,-1,Boulder,V1,1,10,41.21941,-111.9281
"Nugget Man","Kung Fu Theatre > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/113849521/nugget-man,3.7,-1,Boulder,V-easy,1,,39.31356,-111.18238
"Fang Traverse","The Fang Boulder > Sentinel Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112200839/fang-traverse,2.3,-1,Boulder,V3,1,15,37.0697,-113.62719
Capitalization,"Union Boulders > Salt Lake Urban Crag > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/116069450/capitalization,3.8,-1,Boulder,V0+,1,7,40.76412,-111.84659
Phallacy,"Big Spud > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/118108523/phallacy,3.8,-1,Boulder,"V4-5 PG13",1,25,39.31826,-111.18803
"Pending Approval","Watch Tower Boulder > Red Ledges > Diamond Fork Canyon > Spanish Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113250669/pending-approval,3.8,-1,Boulder,V2,1,30,40.08103,-111.40386
"Mystery Meat","Lunch Lady Boulder > Red Ledges > Diamond Fork Canyon > Spanish Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113250284/mystery-meat,3.8,-1,Boulder,V4,1,20,40.08072,-111.40362
"DK's Bulge","Dairy Canyon > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107923858/dks-bulge,2.2,-1,Boulder,V1,1,15,39.3721,-111.22236
Edges,"Goldy Boulder > Goldy & Offwidth Areas > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108226509/edges,2.3,-1,Boulder,V2-3,1,12,40.57248,-111.77343
Slopey,"Block Top Boulder > Big Bend Bouldering Area > River Road > Southeast Utah > Utah",https://www.mountainproject.com/route/107719879/slopey,2.2,-1,Boulder,"V0+ PG13",1,15,38.65078,-109.48395
Happy,"The Closet > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107068419/happy,2.6,-1,Boulder,V1,1,25,39.3084,-111.11504
"Out the Barrel","The Barrel Boulder > Buzz Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113804432/out-the-barrel,3.3,-1,Boulder,V4,1,16,40.57118,-111.75534
"Red Shift","Lens Flare > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118775801/red-shift,3.6,-1,Boulder,V4,1,12,40.57157,-111.73405
"The Wire Trail","Crimpin Connies > White Pine TH > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119257423/the-wire-trail,3.1,-1,Boulder,V4,1,,40.57775,-111.68001
"Coffee Girl","Coffee Girl Boulder > East Gate Boulders > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119619690/coffee-girl,3.6,-1,Boulder,V3,1,15,40.57198,-111.7518
"Flo and Al's/School For Advanced Suffering","Factory Butte > San Rafael Swell - South > San Rafael Swell > South Central Utah > Utah",https://www.mountainproject.com/route/105718261/flo-and-alsschool-for-advanced-suffering,3.6,-1,"Trad, Boulder","V-easy X",1,1800,38.43731,-110.91334
"Fudge Ripple","Blunder Boulder > Warm-up Area > White Pine South > White Pine Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118930466/fudge-ripple,3.4,-1,Boulder,V1-2,1,12,40.57347,-111.69051
"Nightmare on Elm Street","Boy Size (Provo Area) > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107183661/nightmare-on-elm-street,2.0,-1,Boulder,V4,1,,39.28806,-111.17621
"Downclimb Left","Riverside Boulders > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107937830/downclimb-left,2.0,-1,Boulder,V3-,1,,39.27864,-111.22785
"House that Jack built","Habitat for Humanity > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/116234965/house-that-jack-built,2.7,-1,Boulder,V2-3,1,,37.07706,-113.63089
"Sam's Oliphant","The Perimeter > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/108696501/sams-oliphant,2.9,-1,Boulder,V2,1,10,39.3136,-111.1871
"Hole in One","The Boob > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110030894/hole-in-one,3.4,-1,Boulder,V4,1,,37.11576,-113.57805
"Meat Head","Big Joe > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/106721025/meat-head,2.1,-1,Boulder,V0,1,15,39.27905,-111.22764
"Eye Patch","Warm-Up Area > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107939498/eye-patch,1.4,-1,Boulder,V1,1,,39.29932,-111.18218
"Block Shock","Block Top Boulder > Big Bend Bouldering Area > River Road > Southeast Utah > Utah",https://www.mountainproject.com/route/106960653/block-shock,2.4,-1,Boulder,V2-3,1,10,38.65078,-109.48395
"Pint Size","The Small One > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/111656564/pint-size,1.9,-1,Boulder,V3,1,,39.30314,-111.18272
"Red Oxide","Endeavor Boulder > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120217854/red-oxide,3.6,-1,Boulder,V4+,1,15,41.2295,-111.9246
Flak,"Shivers Boulder > The Riverside > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115355914/flak,3.6,-1,Boulder,V4+,1,16,40.57134,-111.75712
"Saffron & Sensimilla","Stone Garden > Uinta Mountains > Northeast Utah > Utah",https://www.mountainproject.com/route/113395649/saffron-sensimilla,3.6,-1,Boulder,V0-1,1,15,40.74985,-110.87912
Pokemon,"Mine Cart Area > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/118043458/pokemon,2.6,-1,Boulder,V2,1,,39.27527,-111.2066
"Black Angus Slab","Various Areas > Big Bend Bouldering Area > River Road > Southeast Utah > Utah",https://www.mountainproject.com/route/121675932/black-angus-slab,3.7,-1,Boulder,V4,1,18,38.65078,-109.48395
"Burly Stand Start","All Thumbs Boulder > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118919706/burly-stand-start,2.6,-1,Boulder,V3,1,,40.57226,-111.7727
"Bug's Boulder","Cougar Cliffs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120262625/bugs-boulder,3.7,-1,Boulder,V4,1,12,37.1618,-113.6102
"Seduced by Zeus","Europa Boulder > 2. Europa Area > 2. Jupiter Area > Big Water Boulders > Glen Canyon > South Central Utah > Utah",https://www.mountainproject.com/route/112271283/seduced-by-zeus,3.7,-1,Boulder,V3,1,12,37.0783,-111.62839
"High Traverse","He-Man Boulder > Bouldering > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118764020/high-traverse,3.7,-1,Boulder,V3,1,,40.26481,-111.62388
