Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Slapstick,"Tower Two Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118624636/slapstick,3.0,-1,Boulder,V3,1,12,33.0053,-116.96449
"Shawn's Knobs","Eppulator Vicinity > Jaws Boulder Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/105846411/shawns-knobs,1.7,-1,"Trad, Boulder","5.10- V0+",1,13,33.00589,-116.96823
"When I Plucked the Rose","Data and Picard > Lower Falls > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118635689/when-i-plucked-the-rose,2.8,-1,Boulder,V4,1,12,32.92668,-117.17792
"The Patio","The Patio Boulder > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120469733/the-patio,3.0,-1,Boulder,V3,1,22,33.00964,-116.96234
"Crepuscular Activity","Southwest Base Area > Base Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119340215/crepuscular-activity,3.0,-1,Boulder,V2,1,12,33.02735,-116.99915
"Whales Vagina","The Burgundy Boulder > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118313883/whales-vagina,3.0,-1,Boulder,V4,1,14,32.90428,-116.8851
"Skid Row","Poison Oak Boulder Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107993491/skid-row,3.0,-1,Boulder,V3,1,18,33.00759,-116.96769
Dodecahedron,"Fractured Boulder > Base Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120007732/dodecahedron,3.0,-1,Boulder,"V2-3 R",1,20,33.031,-116.99649
"Bird Crap","Thanksgiving Wall > Beacons Beach > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116131953/bird-crap,2.8,-1,Boulder,V4-5,1,10,33.06374,-117.30478
"Frizzle Roof","Magic School Bus Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121899245/frizzle-roof,3.0,-1,Boulder,V4,1,7,33.20598,-116.46571
"Purist Face","Still Waters Run Deep > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117996954/purist-face,3.0,-1,Boulder,V4,1,6,32.92685,-117.17731
"Bull Rider","Joystick Boulder > Shirley and the Gang > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120049864/bull-rider,3.0,-1,Boulder,V1+,1,10,32.99402,-116.9733
"One Pop Top","Magic School Bus Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121899349/one-pop-top,3.0,-1,Boulder,V4,1,7,33.20598,-116.46571
"Swift Waters Run Shallow","Still Waters Run Deep > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117996886/swift-waters-run-shallow,3.0,-1,Boulder,V3,1,6,32.92685,-117.17731
"The Comma","Sherwood forest > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107997460/the-comma,3.0,-1,Boulder,V3,1,15,33.00722,-116.96318
Pink,"Wall of sage > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120120420/pink,3.0,-1,Boulder,V1+,1,10,33.16112,-117.28682
"He Man","Masters of the Universe > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112501894/he-man,3.0,-1,"TR, Boulder","5.11+ V3",1,12,33.00591,-116.96309
"Lucah Thumb","Thumb Boulder > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121848676/lucah-thumb,3.0,-1,Boulder,V2-3,1,12,32.9268,-117.1772
"I put the ""D"" in Deb","Deb's Boulder > Road Side Circuit > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120011578/i-put-the-d-in-deb,3.0,-1,Boulder,V1,1,12,32.99124,-116.96674
"Unknown traverse","Boulder C > Trail Side > Shirley and the Gang > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121826159/unknown-traverse,3.0,-1,Boulder,V4,1,12,32.99398,-116.97443
"First Distraction","Central Oaks Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107470745/first-distraction,2.8,-1,Boulder,V3,1,10,33.00779,-116.96635
"Lower Falls Crack","The Cavern > Lower Falls > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118634175/lower-falls-crack,3.0,-1,Boulder,V0,1,8,32.92672,-117.17798
"Cuspid Slab","**West Boulders > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116620612/cuspid-slab,3.0,-1,Boulder,V4-,1,15,32.84439,-116.64371
"The Crooked Corner","Quiet Oaks Boulders > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119074370/the-crooked-corner,3.0,-1,Boulder,V3,1,13,33.01156,-116.78367
"Celebration station","Wall of sage > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120120288/celebration-station,3.0,-1,Boulder,V3-4,1,14,33.16112,-117.28682
"SW Roadside Splitter","SW Road Side Splitter > Road Side Circuit > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120012765/sw-roadside-splitter,3.0,-1,Boulder,"5.8 V0-",1,18,32.99124,-116.96674
Smorgasbord,"Smorgasbord > Lower Falls > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118633812/smorgasbord,3.0,-1,Boulder,V1,1,10,32.92681,-117.17771
"Silver Lining","Quiet Oaks Boulders > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119074406/silver-lining,3.0,-1,Boulder,V0,1,15,33.01156,-116.78367
"Nantucket Nick","Magic School Bus Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120289903/nantucket-nick,3.0,-1,Boulder,V0,1,6,33.20598,-116.46571
Stinger,"""Around the Corner"" boulders > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118713815/stinger,3.0,-1,Boulder,V1+,1,13,33.01322,-116.78544
"Last Chance","Sub-Summit > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118695812/last-chance,3.0,-1,Boulder,V4-5,1,12,33.03247,-116.99688
"Wax On","Boulder Row > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120147430/wax-on,3.0,-1,Boulder,V4,1,12,33.03135,-116.99701
"Crimp Magic","North Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117099892/crimp-magic,3.0,-1,Boulder,V4,1,15,33.01205,-116.94636
"Rolling in the Mud","Library Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116538315/rolling-in-the-mud,3.0,-1,"TR, Boulder",V4,1,20,32.8419,-116.63597
"Leap of Precision","The Barren Side > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118958394/leap-of-precision,3.0,-1,Boulder,V4,1,15,33.00809,-116.7685
"Slap and Tickle","Masters of the Universe > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108000006/slap-and-tickle,3.0,-1,Boulder,V3-4,1,13,33.00591,-116.96309
"The Swedish Arete","Petroglyph Trail Parking Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120708231/the-swedish-arete,3.0,-1,Boulder,V3+,1,12,33.01891,-116.36137
"SS Scramble","Lost Valley > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119208977/ss-scramble,3.0,-1,Boulder,V3,1,30,33.35584,-116.56737
"The Gondola","Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118926732/the-gondola,3.0,-1,Boulder,V4,1,18,33.01205,-116.94636
Ukulele,"West Bernardo Hills > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112842427/ukulele,3.0,-1,Boulder,V4,1,15,33.04988,-117.09425
"X Squared","Quiet Oaks Boulders > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118885826/x-squared,3.0,-1,Boulder,V4,1,14,33.01156,-116.78367
"Riders On The Storm","Arroyo Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/110353542/riders-on-the-storm,3.0,-1,Boulder,V3,1,12,33.1945,-116.47673
Fibonacci,"North Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116239412/fibonacci,3.0,-1,Boulder,V0,1,18,33.01205,-116.94636
"Jar Jar Bink’s","Garbage Compactor > Lower Falls > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120136214/jar-jar-binks,3.0,-1,Boulder,V3,1,14,32.92675,-117.17767
"The Shtick","West Bernardo Hills > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112859749/the-shtick,3.0,-1,Boulder,V4,1,9,33.04988,-117.09425
Jigsaw,"Sub-Summit > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118682761/jigsaw,3.0,-1,Boulder,V4,1,12,33.03247,-116.99688
Concavity,"North Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117099937/concavity,3.0,-1,Boulder,V2,1,12,33.01205,-116.94636
"Nellie Boulder Slab #1","Caryn Ct. Bouldering > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119085442/nellie-boulder-slab-1,3.0,-1,Boulder,V1,1,20,33.00584,-116.77059
"Robert's Crack","Lost Valley > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116198959/roberts-crack,3.0,-1,Boulder,"V1- PG13",1,15,33.35584,-116.56737
"Groom of the Stool","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118682682/groom-of-the-stool,3.0,-1,Boulder,V4,1,10,33.03112,-116.99943
"Fist Bump","Merriam Mountain > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122262123/fist-bump,3.0,-1,Boulder,V3-,1,8,33.22489,-117.15482
"Smorgasbord Traverse","Smorgasbord > Lower Falls > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118633871/smorgasbord-traverse,3.0,-1,Boulder,V0,1,15,32.92681,-117.17771
"Lean Machine","The Wave Area > Middle Area > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116545275/lean-machine,3.0,-1,Boulder,V2-3,1,10,33.01245,-116.77982
Amphibian,"Amphibian Boulder > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117977163/amphibian,3.0,-1,Boulder,V3,1,10,32.92699,-117.1772
"The Mexican Hat","The Mexican Hat Boulder > Hilltop Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/113980005/the-mexican-hat,3.0,-1,Boulder,V3,1,10,33.20759,-116.45864
"Roman Goat","Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118219959/roman-goat,3.0,-1,Boulder,V4,1,12,33.01205,-116.94636
"Blood Sport","Petroglyph Trail Parking Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120695261/blood-sport,3.0,-1,Boulder,V4-,1,9,33.01891,-116.36137
UltraMagnetic,"The Octagon South Face > The Octagon Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120670138/ultramagnetic,3.0,-1,Boulder,V4,1,20,33.03646,-116.39782
"Napoleon Complex","The Cathedral > The Octagon Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120677106/napoleon-complex,3.0,-1,Boulder,V3+,1,14,33.03629,-116.3969
MetalFace,"The Octagon South Face > The Octagon Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120670105/metalface,3.0,-1,Boulder,"V0+ PG13",1,20,33.03646,-116.39782
"West arête","VHB rock, aka RISK rock > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107559097/west-arete,2.3,-1,Boulder,V0,1,10,33.22432,-117.25797
"The Buddha Belly","The Super Bowlder > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120685673/the-buddha-belly,3.0,-1,Boulder,V4,1,9,33.00455,-116.38766
"The Beached Whale","The Octagon South Face > The Octagon Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120670686/the-beached-whale,3.0,-1,Boulder,V1,1,10,33.03646,-116.39782
"Sally From the Valley","Sally From the Valley > Blair Valley Campground Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120678495/sally-from-the-valley,3.0,-1,Boulder,V4-,1,7,33.03369,-116.3976
"Jet Fuel","Palomar Airport Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122162333/jet-fuel,3.0,-1,Boulder,V3+,1,7,33.13364,-117.2669
Tyranny,"Savannah Boulder > Sandbag Deluxe Circuit > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112430378/tyranny,3.0,-1,Boulder,V2,1,15,33.22083,-116.44778
"Apple Bottom","Border Bowls Boulder > Headbanger Cove > Valley of the Moon > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/112534238/apple-bottom,3.0,-1,Boulder,V1+,1,12,32.62257,-116.07072
"Eric's Bulge","Eric's Bulge > Blair Valley Campground Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120678483/erics-bulge,3.0,-1,Boulder,V3-,1,9,33.03294,-116.39883
"Special Delivery","The Fruit Basket > Blair Valley Campground Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120678474/special-delivery,3.0,-1,Boulder,V3+,1,10,33.03381,-116.39758
"The Fruit Basket","The Fruit Basket > Blair Valley Campground Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120678460/the-fruit-basket,3.0,-1,Boulder,V3,1,12,33.03381,-116.39758
Crystalitquartzcrystal,"Crystalit Boulder > Sandbag Deluxe Circuit > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112431585/crystalitquartzcrystal,3.0,-1,Boulder,V2,1,15,33.21816,-116.447
"Knob Seeker","Knob Boulder > Sandbag Deluxe Circuit > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112431920/knob-seeker,3.0,-1,Boulder,V2,1,15,33.22181,-116.45156
TGF,"TGF > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120691095/tgf,3.0,-1,Boulder,V3,1,9,33.00684,-116.37922
"Mythic Crystal","Crystalline Boulder > Granitica Hill > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/111732502/mythic-crystal,3.0,-1,Boulder,V2,1,15,33.21264,-116.45162
"Border hopper","Border Bowls Boulder > Headbanger Cove > Valley of the Moon > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/112534441/border-hopper,3.0,-1,Boulder,V1+,1,15,32.62257,-116.07072
"The Balcony","Culp Tower > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/109206807/the-balcony,3.0,-1,"Trad, Boulder","5.11b V3",1,30,33.22406,-116.45214
Nuthatch,"Nuthatch boulder > Granitica Hill > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112409007/nuthatch,3.0,-1,Boulder,V2,1,16,33.21226,-116.45162
"Slab warm-up","Warm-up Boulder > Sandbag Deluxe Circuit > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112431832/slab-warm-up,3.0,-1,Boulder,V0,1,18,33.22042,-116.44981
"Sword of Damocles","Broken Sword > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110204212/sword-of-damocles,3.0,-1,Boulder,V3-4,1,45,32.81314,-116.33603
"Queen McSteve Traverse","Bowling Pin Boulder AKA Queen McSteve > The Bowling Pin Cirque > Old Castle Bouldering > Old Castle > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108817786/queen-mcsteve-traverse,3.0,-1,Boulder,V2,1,70,33.252,-117.1239
"Faux Pho","Pho boulder > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110278530/faux-pho,3.0,-1,Boulder,V3-4,1,15,32.81104,-116.33859
"Scrunchie pho days","Pho boulder > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110278510/scrunchie-pho-days,3.0,-1,Boulder,V1,1,18,32.81104,-116.33859
"Fingers to the Sky","Bowling Pin Boulder AKA Queen McSteve > The Bowling Pin Cirque > Old Castle Bouldering > Old Castle > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108817776/fingers-to-the-sky,3.0,-1,Boulder,"V0 PG13",1,18,33.252,-117.1239
"Railway to heaven","Railway Boulder > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110278683/railway-to-heaven,3.0,-1,Boulder,V4,1,16,32.81314,-116.33576
"Sink or Swim","Vasa Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106997717/sink-or-swim,2.8,-1,Boulder,V2,1,20,32.84194,-116.63584
Scrunchie,"Meat Crack boulder > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110089968/scrunchie,3.0,-1,Boulder,V1,1,12,32.81238,-116.33816
"Manoukian's Crack Climb","Raider 81 Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122802309/manoukians-crack-climb,3.0,-1,Boulder,"V0 R",1,12,33.32889,-117.2729
"Jeschke's Alternate","Raider 81 Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122802199/jeschkes-alternate,3.0,-1,Boulder,V0+,1,25,33.32889,-117.2729
"Les Girls live forever","Les Girls Rock > The Grinding Stones Circuit > Mission Gorge Bouldering > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/122780871/les-girls-live-forever,3.0,-1,Boulder,V1,1,8,32.82384,-117.05238
"JD Problem","Palomar Airport Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122811451/jd-problem,3.0,-1,Boulder,V3-,1,7,33.13364,-117.2669
"JD Problem Right Exit","Palomar Airport Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122811503/jd-problem-right-exit,3.0,-1,Boulder,V3-4,1,8,33.13364,-117.2669
"West Face - left","20 Point Boulder > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106838165/west-face-left,1.6,-1,Boulder,V1,1,10,32.8506,-117.02412
"Blades edge","The Carousel > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118333518/blades-edge,2.5,-1,Boulder,V1,1,8,32.85122,-117.02249
"No Hands Traverse","No Hands Traverse Boulder > Hillside Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/117272115/no-hands-traverse,2.8,-1,"TR, Boulder",V1,1,15,32.84987,-117.02107
"I for an Eye","Hanging Garden area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/111921588/i-for-an-eye,2.8,-1,Boulder,V4-5,1,,33.01125,-116.96287
"Mind On Fire","Sherwood forest > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/109901950/mind-on-fire,2.8,-1,Boulder,V4,1,,33.00722,-116.96318
"Forever on the Hips","Central Oaks Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108634960/forever-on-the-hips,2.8,-1,Boulder,V3,1,12,33.00779,-116.96635
"Cracked Egg","Cracked Egg > Hilltop Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/116751010/cracked-egg,2.8,-1,Boulder,V0,1,9,33.22271,-116.45273
"Traverse - left","20 Point Boulder > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106838174/traverse-left,2.8,-1,Boulder,"5.11d V3",1,15,32.8506,-117.02412
"Hollow Flake [Unknown]","Beehive Boulders > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/107516243/hollow-flake-unknown,1.8,-1,Boulder,V0,1,12,32.85097,-117.02078
"East crack","East Crack Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108583671/east-crack,2.8,-1,Boulder,"5.6 V-easy",1,15,33.22432,-117.25797
Peanuts,"""B"" Boulder > Windy Boulders South > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/106595509/peanuts,2.0,-1,Boulder,V2,1,12,33.21294,-116.45544
"Zheng He","Lone Wolf Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106995384/zheng-he,2.8,-1,Boulder,V2,1,12,32.84211,-116.63404
Face,"Round Rock > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/117022887/face,2.3,-1,"TR, Boulder","5.10a V0+",1,15,32.85063,-117.02294
"One Cut Above","The Amphitheater > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106089938/one-cut-above,2.6,-1,Boulder,V4,1,15,32.85064,-117.0211
"Knob Job Bypass","Main Wall > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/108776974/knob-job-bypass,2.4,-1,"Trad, TR, Boulder","5.10- V0",1,30,32.82665,-117.05071
"Super Bowl","Super Bowl > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108105460/super-bowl,2.5,-1,Boulder,V3,1,,32.92701,-117.17705
"Crying Dolphin","Crying Dolphin Boulder > Cottonwood Camp > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/107948242/crying-dolphin,2.5,-1,Boulder,V1+,1,16,33.21321,-116.46146
"East face traverse L->R","The Butt Plug > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/111620831/east-face-traverse-l-r,2.4,-1,Boulder,V1,1,15,32.8504,-117.02342
Chameleon,"The Missing Link Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107320825/chameleon,2.4,-1,Boulder,V1+,1,11,33.00774,-116.96499
"Problem A","Practice Boulder > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/106767094/problem-a,1.9,-1,Boulder,V0+,1,12,33.0064,-116.9602
"Left Crack","Mudball Cracks > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/105992807/left-crack,1.7,-1,"Trad, Boulder","5.6 V-easy",1,,32.85131,-117.0209
Seam,"Bullet Hole Wall > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/105993129/seam,2.1,-1,Boulder,V0,1,,32.85081,-117.02107
"West Face - right","20 Point Boulder > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106838170/west-face-right,2.1,-1,Boulder,"5.10+ V1",1,12,32.8506,-117.02412
"Seam Slab","The Dog Pile > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/120247023/seam-slab,2.6,-1,Boulder,"5.5 V-easy",1,15,32.85048,-117.02311
"Eastside Traverse (right)","The Amphitheater > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/111405116/eastside-traverse-right,2.1,-1,Boulder,V0,1,10,32.85064,-117.0211
"Black Panther","Wakanda > Marvel at the View area > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/109208701/black-panther,2.6,-1,Boulder,V0-,1,15,33.22208,-116.45211
"NE face (left)","The Moon Boulder > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/113185775/ne-face-left,2.7,-1,Boulder,V2,1,,32.851,-117.02259
"The Bread Loaf","Bread Loaf Boulder > Hillside Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/105928421/the-bread-loaf,2.3,-1,"Trad, Boulder","5.11- V1",1,9,32.85022,-117.0202
"Brings Tiers to my Eyes","H Wall > Beacons Beach > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116131886/brings-tiers-to-my-eyes,2.7,-1,Boulder,V3,1,20,33.06122,-117.30355
"Turkey Step","Thanksgiving Wall > Beacons Beach > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116124378/turkey-step,2.7,-1,Boulder,V2,1,10,33.06374,-117.30478
"45 degrees","East Gower Boulders > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116357659/45-degrees,2.7,-1,Boulder,V1,1,12,33.00603,-116.77618
Thunderbolt,"Thunderbolt Boulder > South Campsite Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118681554/thunderbolt,2.7,-1,Boulder,V4-,1,12,33.22151,-116.45541
"Master Splinter","Ninja Turtle Boulder > Daley Ranch > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108208205/master-splinter,2.7,-1,Boulder,V1,1,10,33.1818,-117.0573
"Bish Bobbish","North Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116239355/bish-bobbish,2.7,-1,Boulder,V3,1,15,33.01205,-116.94636
"The Percocet Mantle","The Coccyx Boulder > Glorietta Canyon > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/113921788/the-percocet-mantle,2.7,-1,Boulder,V3,1,12,33.18518,-116.38541
"Sanctum Arête","Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/113856448/sanctum-arete,2.7,-1,Boulder,V2+,1,20,33.01205,-116.94636
Monstro,"Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/113838930/monstro,2.7,-1,Boulder,V-easy,1,15,33.01205,-116.94636
"Roadside Slopers","Tombstone Area Bouldering > VOTM Bouldering > Valley of the Moon > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/113793365/roadside-slopers,2.7,-1,Boulder,V2,1,13,32.62648,-116.0807
Sleepytime,"South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114104777/sleepytime,2.7,-1,Boulder,V3,1,13,33.03112,-116.99943
"Prickly Pair","Kris Boulder > Wolf Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/107913906/prickly-pair,2.7,-1,Boulder,V2,1,15,33.21202,-116.45938
"Saving April","Ninja Turtle Boulder > Daley Ranch > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108208215/saving-april,2.7,-1,Boulder,V1-2,1,10,33.1818,-117.0573
Shredder,"Ninja Turtle Boulder > Daley Ranch > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108208164/shredder,2.7,-1,Boulder,V0,1,10,33.1818,-117.0573
"Shoot From the Hip","OPD boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/109137145/shoot-from-the-hip,2.7,-1,Boulder,V2+,1,10,33.22432,-117.25797
