Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Iron Monkey","Donkey Punch Area > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106293482/iron-monkey,2.9,-1,Boulder,V2-3,1,12,35.0655,-111.6959
"Jack and the Beanstock","Water Front Area > West Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/107703342/jack-and-the-beanstock,3.8,-1,Boulder,"V4 PG13",1,20,35.0661,-111.6999
"Nasal Cavity (Jump Start)","The Amphitheatre > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/106579177/nasal-cavity-jump-start,3.0,-1,Boulder,V3-4,1,15,33.35623,-112.01248
Layout,"The Workshop wall > The Workshop and Widow Maker Walls > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106232244/layout,3.8,-1,Boulder,V2,1,,35.10915,-111.57264
"Perfect Day","*Perfect Day Wall > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/111941893/perfect-day,3.6,-1,Boulder,V3,1,12,35.11866,-111.58597
"Upside Down","The Canyon Area > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/110493374/upside-down,3.2,-1,Boulder,V1,1,,34.46764,-112.4375
"Laid Back","Trailer Park > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/107008060/laid-back,2.9,-1,Boulder,V4,1,10,35.06591,-111.69528
"Canyon Traverse","The Canyon Area > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/108090005/canyon-traverse,2.6,-1,Boulder,V0-,1,100,34.46764,-112.4375
"Outer Limits","World Boulder > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107431456/outer-limits,2.5,-1,Boulder,V0+,1,15,33.35722,-112.01162
"Werewolf Bar Mitzvah","Creek Boulder > Mystic Boulders > Ventana Canyon Bouldering > Ventana Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106587822/werewolf-bar-mitzvah,3.6,-1,Boulder,V4+,1,12,32.34279,-110.85659
"Main Upper Prow Jug to Left","Gate's Pass > Tucson Area Bouldering > Southern Arizona > Arizona",https://www.mountainproject.com/route/106080578/main-upper-prow-jug-to-left,2.9,-1,Boulder,V4,1,,32.21669,-111.11127
"Left Diagonal","The Anchor > The Stone Cove > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/107075259/left-diagonal,3.6,-1,Boulder,V0,1,18,35.10187,-111.55636
"Up Shift","Chipmunk Boulder > Camelback Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/118624589/up-shift,3.7,-1,Boulder,V3,1,15,33.52083,-111.97006
"Horse Flip","Big Poppa > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120807951/horse-flip,3.7,-1,Boulder,V4,1,,33.34648,-112.00872
"Underage Consumption","G. The Booze Pig Wall > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/120175920/underage-consumption,3.3,-1,Boulder,V-easy,1,8,35.11339,-111.58081
"Slick Slab","Slick Slab > Cochise Trail Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/120558244/slick-slab,3.7,-1,Boulder,V2+,1,17,31.91886,-109.96421
"Reaching Nirvana","Striped Wall Area > Mormon Trail (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/116797291/reaching-nirvana,3.7,-1,Boulder,V2,1,,33.36193,-112.02381
"Crystal Crimps","UFO Boulders > Icecapades > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/109276058/crystal-crimps,3.7,-1,Boulder,V3,1,20,33.74158,-112.17486
"The Biscuit","Sunny Perch > Skyline Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/115880852/the-biscuit,3.3,-1,Boulder,V1,1,15,35.22798,-111.60874
"Split the Difference","The Workshop wall > The Workshop and Widow Maker Walls > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106232226/split-the-difference,3.7,-1,Boulder,V4,1,18,35.10915,-111.57264
"Measure Twice","The Workshop wall > The Workshop and Widow Maker Walls > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106232235/measure-twice,3.7,-1,Boulder,V1-2,1,,35.10915,-111.57264
1.,"Warmup Slab Boulder Area > The Anvil Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/109045435/1,3.5,-1,Boulder,V2-3,1,,34.87279,-111.7536
"Drivin' The Lane","New Outfromunder Boulders > Thumb Butte Boulders > In-Town Bouldering > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/109021146/drivin-the-lane,3.4,-1,Boulder,V4,1,10,34.5493,-112.5232
"The Mollusk","Lizard Boulders > 5 - Windy Ridge > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/112573435/the-mollusk,3.5,-1,Boulder,V1,1,15,32.3751,-110.70681
"The ladder","Amphitheater Boulder > Rose Canyon Lake Bouldering > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106775880/the-ladder,3.5,-1,Boulder,V3,1,20,32.38977,-110.70871
"Women Can Play Too","Nail up Rock > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/110752298/women-can-play-too,2.9,-1,Boulder,V2,1,20,34.46757,-112.43804
"Bathroom Splits","The Bath Room Splits > The Old Standard Area (aka the Bath Room Boulders) > Campground Area Boulders > Campground and Walk of Nature Loop Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106396966/bathroom-splits,2.8,-1,Boulder,V3,1,10,31.9221,-109.9679
"Side Pulls","Matterhorn Boulder > 5 - Windy Ridge > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106042064/side-pulls,2.3,-1,Boulder,V3,1,10,32.38276,-110.69378
"Spiderman's Wet Dream","The Back Porch slabs and Jump Back Rock > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/108153846/spidermans-wet-dream,2.7,-1,Boulder,V0,1,12,34.46739,-112.43819
"Classic Crack","The Wave Area > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/107143902/classic-crack,2.6,-1,Boulder,V2,1,10,34.46757,-112.43804
"Flying Fish","Moonstone, Leg Lock Rock, Bolt Rock Area > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/110493542/flying-fish,3.4,-1,Boulder,V0+,1,,34.46766,-112.43789
"Wreck Yourself","The Siblings Boulder > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/119146642/wreck-yourself,2.8,-1,Boulder,V1+,1,10,33.34613,-112.00835
"Community Service","Buffalo Park > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106120280/community-service,2.9,-1,Boulder,V3,1,12,35.2191,-111.6287
"Monkey Lust","Monkey Lust Boulder > Beardsley Bouldering > Beardsley Boulders Area > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107406025/monkey-lust,2.9,-1,Boulder,V3,1,8,33.68239,-112.04304
"Left Arete","Whale Shark Boulder > Howard Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106134353/left-arete,2.9,-1,Boulder,V3+,1,10,35.0816,-111.5995
"For Those About to Rock","AC/DC Wall > Entrance Boulders > Wilderness of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106021145/for-those-about-to-rock,3.1,-1,Boulder,V1,1,12,32.43158,-110.77704
"Crown of Thorns","Entrance Boulders > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/106671963/crown-of-thorns,2.5,-1,Boulder,V3,1,,33.35761,-112.00958
"Island living","The Island > Howard Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106140732/island-living,2.4,-1,Boulder,V2,1,10,35.0816,-111.5995
"Clamor and Filth of the Cultural Apparatus","Africa Boulder > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120261048/clamor-and-filth-of-the-cultural-apparatus,3.5,-1,Boulder,V3,1,10,33.35637,-112.01206
"Scary Fall of Death","Gate's Pass > Tucson Area Bouldering > Southern Arizona > Arizona",https://www.mountainproject.com/route/106893999/scary-fall-of-death,3.5,-1,Boulder,"V4 X",1,27,32.21669,-111.11127
"Chef Kiss","Chef Kiss > Cochise Trail Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/120710097/chef-kiss,3.5,-1,Boulder,V2-3,1,13,31.91892,-109.96484
"Pinball Wizard","The Warm-Up Wall > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110839979/pinball-wizard,3.2,-1,Boulder,V3,1,12,35.0655,-111.6959
"Run for the Hills?","The Warm-Up Wall > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106208950/run-for-the-hills,3.5,-1,Boulder,"5.9 V2 X",1,35,35.0655,-111.6959
"The Submarine Traverse","The Brain Boulder A.K.A. The Warm Up Area > Howard Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/105971171/the-submarine-traverse,3.0,-1,Boulder,V3,1,35,35.08106,-111.60461
"Unknown Handcrack","Girlie Man Area > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/111218922/unknown-handcrack,2.8,-1,Boulder,V-easy,1,20,33.68942,-111.79915
"The Widowmaker","Roof > Hairpin Boulders > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106624490/the-widowmaker,2.8,-1,Boulder,V4,1,,32.31308,-110.74213
"Leashless and Free","B.  The Whining Dog Wall > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110316887/leashless-and-free,3.2,-1,Boulder,V1,1,15,35.1156,-111.5866
"Wonder Boy","The Fortress > Superstition Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/118268312/wonder-boy,3.2,-1,Boulder,V4-,1,8,33.40915,-111.35184
V1,"Monster Roof > Priest Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/112277083/v1,2.4,-1,Boulder,V1,1,10,35.08068,-111.61301
"Rusty's Nemesis (AKA The Pocket Problem)","The Canyon Area > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/110493403/rustys-nemesis-aka-the-pocket-problem,3.3,-1,Boulder,V1,1,,34.46764,-112.4375
"The Sucker Problem","Alley Rocks > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/105966161/the-sucker-problem,2.7,-1,Boulder,V4,1,10,34.46714,-112.43788
"Helen Lieback","The Island (Facelift Area) > Satellite Areas > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/107895696/helen-lieback,2.4,-1,Boulder,V0+,1,10,34.46593,-112.43992
"Grease Monkey","World Boulder > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/106673412/grease-monkey,2.7,-1,Boulder,"V3-4 PG13",1,,33.35722,-112.01162
"Slam Dunk","New Outfromunder Boulders > Thumb Butte Boulders > In-Town Bouldering > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/109021132/slam-dunk,3.0,-1,Boulder,V3,1,10,34.5493,-112.5232
"Reverse Traverse","First Boulder > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/116592651/reverse-traverse,2.7,-1,Boulder,V2,1,,33.34127,-112.01522
Zorro,"The Island (Facelift Area) > Satellite Areas > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/106299377/zorro,2.5,-1,Boulder,V0,1,15,34.46593,-112.43992
"The Black Pearl","Delusions of Grandeur Boulder > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/116209751/the-black-pearl,2.9,-1,Boulder,V3,1,,33.34308,-112.01062
"The Money Shot","Parking Area Bouldering > Priest Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106985635/the-money-shot,3.5,-1,Boulder,V3+,1,25,35.08201,-111.6004
"The Mullet","The Cemetery > Superstition Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/118808448/the-mullet,3.5,-1,Boulder,V0,1,15,33.41091,-111.34998
"A Hamster's Climb","Welcome Boulder (aka Triangle Boulder) > Priest Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/108080789/a-hamsters-climb,1.8,-1,Boulder,V1,1,10,35.08201,-111.59841
"Los Dos Pacificos","The Cemetery > Superstition Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/118808279/los-dos-pacificos,3.5,-1,Boulder,V3,1,14,33.41091,-111.34998
"Big Wave Dave’s Acid Cave","Fern Glen Camp > Grand Canyon Bouldering > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/122200163/big-wave-daves-acid-cave,3.5,-1,Boulder,V2,1,,36.25958,-112.92206
Daisy,"DWS East Side > DWS East Clear Creek > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/119364352/daisy,3.5,-1,Boulder,V3,1,30,34.95661,-110.65823
"Amigo Del Ave","Bio-Diversity Cluster > Wonderland > Wilderness of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/120564787/amigo-del-ave,3.5,-1,"Boulder, Alpine",V4,1,12,32.41917,-110.79105
Slugma,"Griffith Springs Bouldering > Griffith Springs > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/123041773/slugma,3.5,-1,Boulder,V1-2,1,15,35.11243,-111.70604
"Fern Gully","Fern Glen Camp > Grand Canyon Bouldering > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/122200238/fern-gully,3.5,-1,Boulder,V4,1,,36.25958,-112.92206
"Pricker bush","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/117967285/pricker-bush,3.5,-1,Boulder,V0,1,20,33.8488,-113.68882
"Spiritual Claymation","Hot Beef Boulder > Emond's Field > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/118343040/spiritual-claymation,3.5,-1,Boulder,"V0+ R",1,20,31.9304,-109.96968
"Lucky 7 Arete","Outfrumunders > Thumb Butte Boulders > In-Town Bouldering > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/120267047/lucky-7-arete,3.5,-1,Boulder,V0,1,15,34.55058,-112.51955
"Jabroni Brothers","Skyline > Skyline Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116057481/jabroni-brothers,3.5,-1,Boulder,V4,1,15,35.22849,-111.60623
Fireboarding,"Terries Boulder > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120682583/fireboarding,3.5,-1,Boulder,V4,1,,33.34611,-112.00953
"King Richard","Lieback Rock > Main Boulders > Groom Creek > Senator’s Highway Areas- Groom Creek > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/112810216/king-richard,3.5,-1,Boulder,V4,1,20,34.46732,-112.43803
"Sit up Stand up","Buffalo Park > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106371310/sit-up-stand-up,3.5,-1,Boulder,V1-2,1,10,35.2191,-111.6287
"F - Varnished Face","Lost Whiskey Wall > Lower Canyon > Saguaro Lake > Central Arizona > Arizona",https://www.mountainproject.com/route/117729559/f-varnished-face,3.5,-1,Boulder,V1,1,25,33.56101,-111.51839
"The Exhumer","Viet Springs > San Francisco Peaks > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/107206256/the-exhumer,3.5,-1,Boulder,V3,1,18,35.30682,-111.71292
"Skyline Arete","Skyline > Skyline Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/108687698/skyline-arete,3.5,-1,Boulder,V1,1,20,35.22849,-111.60623
"Black Magic","Thor's Chasm > Watson Lake Bouldering > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/110476068/black-magic,3.5,-1,Boulder,V2,1,25,34.59503,-112.4187
"Cannabis Maximus","A. The Gateway Wall > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110316531/cannabis-maximus,3.5,-1,Boulder,V2-3,1,21,35.1158,-111.5868
"Industries of Addiction","F. The Booze Pig Wall West > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110320172/industries-of-addiction,3.5,-1,Boulder,V2-3,1,20,35.11343,-111.58104
"The Florito Family Stairway Left","ASU main campus > Phoenix Area Buildering > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107264403/the-florito-family-stairway-left,3.5,-1,Boulder,V1-2,1,10,33.5046,-112.077
"Black Market Connoissuer","A. The Gateway Wall > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110316715/black-market-connoissuer,3.5,-1,Boulder,V2,1,15,35.1158,-111.5868
"More than Life","F. The Booze Pig Wall West > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110320182/more-than-life,3.5,-1,Boulder,V2,1,20,35.11343,-111.58104
"The Lower Traverse (left of the brain)","The Brain Boulder A.K.A. The Warm Up Area > Howard Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/105971182/the-lower-traverse-left-of-the-brain,2.5,-1,Boulder,V2,1,18,35.08106,-111.60461
"Big Undercling","Gate's Pass > Tucson Area Bouldering > Southern Arizona > Arizona",https://www.mountainproject.com/route/105801209/big-undercling,2.4,-1,Boulder,V1-2,1,,32.21669,-111.11127
"Out of Africa","Africa Boulder > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/106673500/out-of-africa,2.9,-1,Boulder,V4,1,,33.35637,-112.01206
"Heart Cave","Heart Cave and Surroundings > Gloria's > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106074672/heart-cave,3.0,-1,Boulder,V4-5,1,20,35.23153,-111.62388
Flake,"Buffalo Park > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106120292/flake,2.8,-1,Boulder,V2,1,13,35.2191,-111.6287
"Half Traverse","Arkansas & Traverse Wall > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106328253/half-traverse,2.9,-1,Boulder,V4,1,15,35.0655,-111.6959
"DJ's Seam","Davey Jones Locker > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/106959137/djs-seam,2.8,-1,Boulder,V2,1,,33.3026,-111.0546
"Pencil Thin, Right Arete","Pencil Thin Boulder > Beardsley Bouldering > Beardsley Boulders Area > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107406012/pencil-thin-right-arete,2.4,-1,Boulder,V3,1,14,33.6824,-112.04303
"The Tower","Tiger Wall Area > Area 2 > Freidlein Prairie > San Francisco Peaks > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106918092/the-tower,3.0,-1,Boulder,V0-,1,22,35.2976,-111.64939
"Gym Wall Center","Donkey Punch Area > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106318837/gym-wall-center,3.0,-1,Boulder,V4,1,12,35.0655,-111.6959
"Unnamed V3","Problems on Unnamed Boulders > Beardsley Bouldering > Beardsley Boulders Area > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/108109624/unnamed-v3,3.3,-1,"TR, Boulder","5.11+ V3",1,25,33.68233,-112.04281
"Slide Machine","The Laundry Basket > Council Rocks > West Stronghold Bouldering > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/116183727/slide-machine,3.3,-1,Boulder,V2,1,15,31.90406,-110.03361
"The Extreme Problem","Donkey Punch Area > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106272710/the-extreme-problem,2.8,-1,Boulder,V4,1,15,35.0655,-111.6959
"Way of the Warrior","Lizard Tail Mesa > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/117859033/way-of-the-warrior,3.3,-1,Boulder,"V3 PG13",1,,34.87943,-111.81176
"Road Slab Left","Road Area > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120004451/road-slab-left,3.3,-1,Boulder,V0-,1,14,33.3019,-111.0532
"Slip n' Slide","Gerdame/Alien Baby Boulder > The Anvil Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/106603801/slip-n-slide,3.3,-1,Boulder,V4,1,20,34.87231,-111.75381
"E - The Duemler Roof","Lost Whiskey Wall > Lower Canyon > Saguaro Lake > Central Arizona > Arizona",https://www.mountainproject.com/route/117729515/e-the-duemler-roof,3.3,-1,Boulder,V1,1,30,33.56101,-111.51839
Kookachoo,"The BreezeBlocks > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/111491863/kookachoo,3.3,-1,Boulder,V4,1,15,34.87618,-111.72299
Magic,"New Outfromunder Boulders > Thumb Butte Boulders > In-Town Bouldering > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/112333063/magic,3.3,-1,Boulder,V2,1,15,34.5493,-112.5232
"Make It Four","Widow Maker wall > The Workshop and Widow Maker Walls > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110344937/make-it-four,3.3,-1,Boulder,V0+,1,15,35.10904,-111.57227
"Steel Driving Man","E. The Railroad Wall > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/110318836/steel-driving-man,3.3,-1,Boulder,V2-3,1,15,35.11429,-111.58357
"Kurt's Traverse","Warmup Slab Boulder Area > The Anvil Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/109045328/kurts-traverse,2.5,-1,Boulder,V2,1,20,34.87279,-111.7536
"Reaching For Forever","Intuition Boulder > Mystic Boulders > Ventana Canyon Bouldering > Ventana Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106620164/reaching-for-forever,3.3,-1,Boulder,V3-,1,,32.34279,-110.85656
"Bear Claw Rocketeer","Warmup Slab Boulder Area > The Anvil Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/113689383/bear-claw-rocketeer,2.4,-1,Boulder,V1,1,4,34.87279,-111.7536
